split	value
Sp019	100
Sp018	100
Sp017	100
Sp015	100
Sp016	100
Sp014	100
Sp013	100
Sp011	100
Sp012	100
Sp010	100
Sp007	100
Sp008	100
Sp009	100
Sp005	100
Sp006	100
Sp004	100
Sp002	100
Sp003	100
Sp001	100
Sp000	100
Sp014Sp016	0.325
Sp014Sp015Sp016	0.355
Sp011Sp013	0.76
Sp011Sp013Sp014Sp015Sp016	0.135
Sp011Sp013Sp014Sp015Sp016Sp017	0.99
Sp010Sp012	0.97
Sp010Sp011Sp012Sp013Sp014Sp015Sp016Sp017	1.0
Sp005Sp009	0.985
Sp005Sp008Sp009	1.0
Sp005Sp007Sp008Sp009	0.72
Sp004Sp006	1.0
Sp004Sp005Sp006Sp007Sp008Sp009	1.0
Sp000Sp001Sp002Sp003Sp018Sp019	1.0
Sp000Sp001Sp002Sp003Sp019	0.38
Sp000Sp001Sp002Sp003	0.98
Sp001Sp003	0.835
Sp000Sp001Sp003	0.73
Sp015Sp016	0.41
Sp014Sp015Sp016Sp017	0.335
Sp004Sp005Sp006Sp008Sp009	0.09
Sp013Sp015	0.04
Sp013Sp014Sp015	0.015
Sp011Sp013Sp014Sp015	0.035
Sp000Sp003	0.14
Sp015Sp017	0.2
Sp014Sp015Sp017	0.085
Sp011Sp012Sp013Sp014Sp015Sp016Sp017	0.03
Sp004Sp006Sp007	0.19
Sp011Sp013Sp015Sp017	0.12
Sp000Sp001Sp002Sp003Sp018	0.27
Sp001Sp002Sp003	0.19
Sp011Sp013Sp017	0.175
Sp011Sp013Sp015	0.025
Sp014Sp017	0.135
Sp013Sp017	0.085
Sp011Sp013Sp014Sp017	0.12
Sp018Sp019	0.35
Sp014Sp015	0.16
Sp011Sp013Sp014Sp015Sp017	0.135
Sp013Sp014	0.04
Sp011Sp013Sp014	0.035
Sp002Sp003	0.025
Sp000Sp002Sp003	0.05
Sp013Sp014Sp017	0.06
Sp013Sp014Sp015Sp017	0.04
Sp013Sp014Sp015Sp016Sp017	0.085
Sp013Sp015Sp017	0.065
Sp001Sp018	0.005
Sp002Sp019	0.01
Sp000Sp002	0.03
Sp008Sp009	0.015
Sp013Sp014Sp015Sp016	0.025
Sp012Sp014Sp015Sp016Sp017	0.005
Sp000Sp002Sp003Sp019	0.005
Sp011Sp012Sp013Sp014Sp015Sp016	0.005
