split	value
Sp009	100
Sp012	100
Sp018	100
Sp016	100
Sp017	100
Sp014	100
Sp019	100
Sp015	100
Sp013	100
Sp000	100
Sp011	100
Sp004	100
Sp005	100
Sp003	100
Sp002	100
Sp001	100
Sp008	100
Sp007	100
Sp006	100
Sp010	100
Sp013Sp015	0.945
Sp013Sp015Sp019	0.99
Sp013Sp014Sp015Sp019	1.0
Sp013Sp014Sp015Sp017Sp019	0.155
Sp000Sp013Sp014Sp015Sp017Sp019	0.98
Sp000Sp013Sp014Sp015Sp016Sp017Sp019	0.765
Sp000Sp013Sp014Sp015Sp016Sp017Sp018Sp019	1.0
Sp000Sp012Sp013Sp014Sp015Sp016Sp017Sp018Sp019	1.0
Sp002Sp003	0.69
Sp001Sp002Sp003	1.0
Sp001Sp002Sp003Sp005	0.82
Sp001Sp002Sp003Sp004Sp005	1.0
Sp001Sp002Sp003Sp004Sp005Sp011	0.715
Sp006Sp007Sp008Sp009Sp010	0.695
Sp006Sp007Sp008Sp010	0.035
Sp006Sp007	0.98
Sp006Sp007Sp008	0.115
Sp000Sp017	0.845
Sp004Sp005	0.18
Sp001Sp002	0.31
Sp008Sp009Sp010	0.825
Sp009Sp010	0.605
Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp011	0.22
Sp008Sp010	0.26
Sp006Sp007Sp008Sp009Sp010Sp011	0.275
Sp015Sp019	0.055
Sp000Sp013Sp014Sp015Sp017Sp018Sp019	0.23
Sp006Sp007Sp011	0.07
Sp008Sp009	0.11
Sp006Sp008	0.02
Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp010Sp011	0.02
Sp013Sp014Sp015	0.01
Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp011	0.035
Sp013Sp014Sp015Sp018Sp019	0.015
Sp006Sp007Sp008Sp011	0.005
Sp006Sp007Sp008Sp009	0.01
Sp006Sp007Sp008Sp010Sp011	0.005
Sp013Sp014Sp015Sp017Sp018Sp019	0.005
Sp013Sp014Sp015Sp016Sp017Sp018Sp019	0.005
