split	value
Sp003	100
Sp004	100
Sp009	100
Sp015	100
Sp002	100
Sp008	100
Sp014	100
Sp007	100
Sp005	100
Sp001	100
Sp013	100
Sp012	100
Sp011	100
Sp010	100
Sp019	100
Sp018	100
Sp017	100
Sp016	100
Sp006	100
Sp000	100
Sp002Sp015	0.825
Sp007Sp014	0.22
Sp005Sp007Sp014	0.22
Sp001Sp005Sp007Sp014	0.29
Sp001Sp005Sp007Sp008Sp014	0.72
Sp001Sp002Sp005Sp007Sp008Sp014Sp015	0.035
Sp012Sp013	1.0
Sp011Sp012Sp013	1.0
Sp010Sp011Sp012Sp013	1.0
Sp018Sp019	1.0
Sp017Sp018Sp019	1.0
Sp016Sp017Sp018Sp019	1.0
Sp000Sp006	0.05
Sp000Sp006Sp016Sp017Sp018Sp019	0.01
Sp001Sp002Sp003Sp004Sp005Sp007Sp008Sp009Sp014Sp015	0.015
Sp003Sp004Sp009	0.08
Sp003Sp004	0.295
Sp005Sp014	0.38
Sp001Sp005Sp014	0.38
Sp001Sp005Sp008Sp014	0.555
Sp000Sp007	0.205
Sp000Sp001Sp005Sp007Sp008Sp014	0.755
Sp002Sp003Sp004Sp006Sp009Sp010Sp011Sp012Sp013Sp015	0.27
Sp002Sp003Sp004Sp009Sp010Sp011Sp012Sp013Sp015	0.135
Sp002Sp003Sp004Sp009Sp015	0.36
Sp002Sp003Sp009Sp015	0.16
Sp002Sp003Sp015	0.455
Sp006Sp009	0.245
Sp002Sp006Sp009Sp015	0.02
Sp008Sp014	0.4
Sp007Sp008Sp014	0.135
Sp005Sp007Sp008Sp014	0.135
Sp002Sp003Sp004Sp006Sp009Sp015	0.29
Sp002Sp003Sp006Sp009Sp015	0.09
Sp000Sp001Sp005Sp007Sp014	0.07
Sp000Sp001Sp005Sp006Sp007Sp008Sp014	0.23
Sp002Sp003Sp004Sp009Sp015Sp016Sp017Sp018Sp019	0.18
Sp002Sp003Sp004Sp015	0.445
Sp005Sp008Sp014	0.265
Sp002Sp003Sp004Sp006Sp009Sp015Sp016Sp017Sp018Sp019	0.21
Sp002Sp003Sp009Sp015Sp016Sp017Sp018Sp019	0.065
Sp010Sp011Sp012Sp013Sp016Sp017Sp018Sp019	0.145
Sp004Sp010Sp011Sp012Sp013	0.04
Sp003Sp004Sp006Sp009Sp010Sp011Sp012Sp013Sp015	0.045
Sp003Sp004Sp009Sp010Sp011Sp012Sp013Sp015	0.02
Sp003Sp009Sp015	0.045
Sp003Sp009	0.105
Sp000Sp001Sp005Sp006Sp007Sp008Sp009Sp014	0.025
Sp006Sp016Sp017Sp018Sp019	0.005
Sp000Sp016Sp017Sp018Sp019	0.025
Sp000Sp010Sp011Sp012Sp013Sp016Sp017Sp018Sp019	0.025
Sp000Sp010Sp011Sp012Sp013	0.04
Sp001Sp005Sp014Sp016Sp017Sp018Sp019	0.01
Sp001Sp005Sp008Sp014Sp016Sp017Sp018Sp019	0.01
Sp003Sp004Sp006Sp009	0.025
Sp002Sp003Sp006Sp009Sp015Sp016Sp017Sp018Sp019	0.04
Sp000Sp001Sp002Sp005Sp007Sp008Sp014	0.085
Sp003Sp004Sp006Sp009Sp015Sp016Sp017Sp018Sp019	0.01
Sp003Sp004Sp006Sp009Sp015	0.04
Sp003Sp004Sp009Sp015	0.085
Sp009Sp016Sp017Sp018Sp019	0.06
Sp006Sp010Sp011Sp012Sp013	0.04
Sp000Sp002Sp003Sp004Sp009Sp015Sp016Sp017Sp018Sp019	0.01
Sp003Sp015	0.06
Sp006Sp010Sp011Sp012Sp013Sp016Sp017Sp018Sp019	0.005
Sp000Sp001Sp002Sp003Sp005Sp007Sp008Sp009Sp014Sp015	0.01
Sp000Sp001Sp002Sp005Sp007Sp008Sp014Sp015	0.03
Sp003Sp004Sp006Sp009Sp010Sp011Sp012Sp013	0.015
Sp000Sp001Sp002Sp005Sp006Sp007Sp008Sp014	0.035
Sp003Sp004Sp009Sp010Sp011Sp012Sp013	0.01
Sp000Sp006Sp010Sp011Sp012Sp013	0.015
Sp001Sp002Sp005Sp007Sp008Sp014	0.035
Sp000Sp004Sp016Sp017Sp018Sp019	0.005
Sp001Sp002Sp003Sp005Sp006Sp007Sp008Sp009Sp014Sp015	0.01
Sp001Sp002Sp003Sp005Sp007Sp008Sp009Sp014Sp015	0.01
