split	value
Sp006	100
Sp002	100
Sp000	100
Sp005	100
Sp004	100
Sp003	100
Sp001	100
Sp004Sp005	0.955
Sp001Sp003	0.36
Sp000Sp002Sp006	0.165
Sp002Sp006	0.115
Sp000Sp006	0.35
Sp001Sp004Sp005	0.045
Sp000Sp002	0.075
Sp001Sp006	0.365
Sp001Sp003Sp006	0.29
Sp002Sp005	0.03
Sp001Sp003Sp004	0.005
Sp003Sp004Sp005	0.155
Sp000Sp004Sp005	0.24
Sp000Sp001Sp006	0.165
Sp002Sp003	0.055
Sp001Sp002Sp003	0.015
Sp002Sp004Sp005	0.345
Sp003Sp006	0.04
Sp000Sp003	0.04
Sp001Sp002Sp006	0.105
Sp000Sp003Sp006	0.02
Sp001Sp002	0.025
Sp000Sp004	0.015
Sp003Sp005	0.015
Sp001Sp004	0.005
Sp002Sp003Sp005	0.005
