split	value
Sp009	100
Sp008	100
Sp007	100
Sp006	100
Sp010	100
Sp011	100
Sp000	100
Sp001	100
Sp003	100
Sp002	100
Sp004	100
Sp005	100
Sp006Sp007	0.595
Sp006Sp007Sp008	0.63
Sp006Sp007Sp008Sp009	1.0
Sp000Sp001	0.73
Sp000Sp001Sp011	0.99
Sp000Sp001Sp010Sp011	1.0
Sp002Sp003Sp004Sp005	0.945
Sp002Sp003	0.355
Sp004Sp005	0.95
Sp006Sp008	0.22
Sp006Sp008Sp009	0.15
Sp000Sp011	0.265
Sp003Sp004Sp005	0.605
Sp007Sp008	0.185
Sp007Sp008Sp009	0.15
Sp000Sp001Sp002Sp010Sp011	0.045
Sp004Sp005Sp006Sp007Sp008Sp009	0.035
Sp005Sp006Sp007Sp008Sp009	0.035
Sp007Sp009	0.055
Sp004Sp006Sp007Sp008Sp009	0.005
Sp000Sp010	0.005
Sp000Sp001Sp010	0.01
Sp003Sp005Sp006Sp007Sp008Sp009	0.005
Sp003Sp006Sp007Sp008Sp009	0.005
Sp000Sp001Sp004Sp005Sp010Sp011	0.005
Sp002Sp003Sp004	0.01
Sp008Sp009	0.01
Sp006Sp009	0.005
