split	value
Sp016	100
Sp004	100
Sp005	100
Sp003	100
Sp000	100
Sp001	100
Sp015	100
Sp009	100
Sp012	100
Sp008	100
Sp014	100
Sp019	100
Sp018	100
Sp017	100
Sp013	100
Sp007	100
Sp006	100
Sp011	100
Sp010	100
Sp002	100
Sp003Sp005	1.0
Sp003Sp004Sp005	0.21
Sp000Sp001	1.0
Sp008Sp012	1.0
Sp008Sp009Sp012	0.595
Sp017Sp018	0.99
Sp017Sp018Sp019	0.955
Sp007Sp013	1.0
Sp006Sp007Sp013	0.955
Sp006Sp007Sp013Sp017Sp018Sp019	1.0
Sp002Sp010	0.99
Sp002Sp010Sp011	1.0
Sp002Sp006Sp007Sp010Sp011Sp013Sp017Sp018Sp019	0.995
Sp000Sp001Sp003Sp004Sp005Sp008Sp009Sp012Sp015Sp016	0.73
Sp000Sp001Sp003Sp004Sp005Sp015Sp016	0.675
Sp000Sp001Sp003Sp004Sp005Sp016	0.695
Sp003Sp004Sp005Sp016	0.295
Sp004Sp016	0.15
Sp008Sp012Sp015	0.175
Sp000Sp001Sp003Sp004Sp005Sp008Sp012Sp015Sp016	0.355
Sp000Sp001Sp003Sp005	0.47
Sp004Sp015	0.29
Sp000Sp001Sp003Sp005Sp016	0.525
Sp003Sp005Sp016	0.125
Sp003Sp004Sp005Sp015Sp016	0.055
Sp000Sp001Sp003Sp004Sp005Sp014Sp015Sp016	0.18
Sp006Sp017Sp018	0.045
Sp006Sp007Sp013Sp017Sp018	0.04
Sp000Sp001Sp016	0.095
Sp000Sp001Sp003Sp004Sp005Sp008Sp012Sp014Sp015Sp016	0.105
Sp010Sp011	0.01
Sp006Sp017Sp018Sp019	0.005
Sp000Sp001Sp003Sp004Sp005	0.055
Sp017Sp019	0.01
Sp014Sp015	0.115
Sp004Sp015Sp016	0.03
Sp009Sp014	0.01
Sp004Sp008Sp012Sp015	0.02
Sp008Sp009Sp012Sp015	0.005
Sp000Sp001Sp003Sp004Sp005Sp008Sp009Sp012Sp016	0.02
Sp008Sp012Sp014Sp015	0.015
Sp002Sp010Sp011Sp014	0.005
Sp000Sp001Sp003Sp004Sp005Sp009Sp016	0.005
