split	value
Sp008	100
Sp007	100
Sp010	100
Sp011	100
Sp009	100
Sp017	100
Sp000	100
Sp001	100
Sp002	100
Sp003	100
Sp019	100
Sp018	100
Sp016	100
Sp015	100
Sp006	100
Sp005	100
Sp004	100
Sp014	100
Sp013	100
Sp012	100
Sp007Sp008	0.925
Sp009Sp011	0.24
Sp009Sp010Sp011	0.87
Sp000Sp001	1.0
Sp000Sp001Sp002	0.99
Sp000Sp001Sp002Sp003	1.0
Sp000Sp001Sp002Sp003Sp017	0.72
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp017	0.13
Sp004Sp005Sp006Sp012Sp013Sp014Sp015Sp016Sp018Sp019	0.03
Sp016Sp018	0.74
Sp016Sp018Sp019	0.04
Sp004Sp005	0.995
Sp004Sp005Sp006	0.995
Sp004Sp005Sp006Sp015	0.055
Sp004Sp005Sp006Sp015Sp016Sp018Sp019	0.005
Sp012Sp013	0.79
Sp012Sp013Sp014	0.175
Sp009Sp010	0.565
Sp009Sp010Sp011Sp014	0.33
Sp009Sp010Sp011Sp012Sp013Sp014	0.125
Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp018Sp019	0.04
Sp007Sp008Sp016Sp018	0.1
Sp004Sp005Sp006Sp007Sp008Sp016Sp018	0.21
Sp015Sp019	0.37
Sp007Sp013	0.01
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp014Sp016Sp018	0.025
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp014	0.02
Sp004Sp005Sp006Sp008Sp012Sp014	0.005
Sp008Sp012Sp014	0.01
Sp008Sp012	0.01
Sp000Sp001Sp002Sp003Sp016	0.135
Sp000Sp001Sp002Sp003Sp016Sp017	0.225
Sp004Sp005Sp006Sp014	0.17
Sp004Sp005Sp006Sp007Sp014	0.005
Sp004Sp005Sp006Sp007Sp008Sp014	0.025
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp011Sp014	0.145
Sp018Sp019	0.045
Sp012Sp013Sp015	0.14
Sp012Sp013Sp015Sp018Sp019	0.02
Sp004Sp005Sp006Sp007Sp008	0.275
Sp000Sp001Sp002Sp003Sp012Sp013Sp015Sp017	0.015
Sp000Sp001Sp002Sp003Sp015Sp017	0.07
Sp000Sp001Sp002Sp003Sp012Sp013Sp015Sp017Sp019	0.18
Sp000Sp001Sp002Sp003Sp015Sp017Sp019	0.15
Sp000Sp001Sp002Sp003Sp016Sp017Sp018	0.165
Sp000Sp001Sp002Sp003Sp015Sp016Sp017Sp018	0.07
Sp010Sp011	0.175
Sp004Sp005Sp006Sp009Sp010Sp011Sp014	0.02
Sp007Sp008Sp012Sp013Sp019	0.04
Sp007Sp008Sp012Sp013	0.055
Sp004Sp005Sp006Sp016Sp018	0.08
Sp007Sp008Sp009Sp010Sp011	0.23
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp011	0.015
Sp014Sp016Sp018	0.04
Sp004Sp005Sp006Sp012Sp013Sp014Sp015Sp018Sp019	0.02
Sp004Sp005Sp006Sp012Sp013Sp014Sp015Sp018	0.015
Sp004Sp005Sp006Sp012Sp013Sp014Sp018	0.005
Sp004Sp005Sp006Sp014Sp018	0.025
Sp014Sp018	0.025
Sp012Sp013Sp019	0.12
Sp007Sp008Sp009Sp010Sp011Sp014	0.04
Sp007Sp008Sp009Sp010Sp011Sp012Sp013Sp014Sp019	0.035
Sp000Sp001Sp002Sp003Sp015	0.025
Sp004Sp005Sp006Sp009Sp010Sp011Sp014Sp016Sp018	0.005
Sp004Sp005Sp006Sp014Sp016Sp018	0.065
Sp012Sp013Sp015Sp019	0.19
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp014Sp015Sp019	0.015
Sp000Sp001Sp002Sp003Sp008Sp016Sp017Sp018	0.005
Sp004Sp005Sp006Sp012Sp014	0.015
Sp004Sp005Sp006Sp007Sp012Sp013Sp014	0.005
Sp000Sp001Sp002Sp003Sp008Sp015Sp016Sp017Sp018Sp019	0.005
Sp015Sp016Sp018	0.035
Sp012Sp013Sp014Sp019	0.015
Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp018	0.02
Sp000Sp001Sp002Sp003Sp015Sp016Sp017Sp018Sp019	0.145
Sp007Sp008Sp009Sp010Sp011Sp012Sp013Sp014	0.09
Sp000Sp001Sp002Sp003Sp016Sp017Sp018Sp019	0.04
Sp004Sp005Sp006Sp007Sp008Sp015Sp018Sp019	0.01
Sp004Sp005Sp006Sp007Sp008Sp015	0.005
Sp000Sp001Sp002Sp003Sp017Sp019	0.045
Sp004Sp005Sp006Sp007Sp008Sp014Sp016Sp018	0.065
Sp004Sp006	0.005
Sp007Sp016Sp018	0.01
Sp009Sp010Sp011Sp012Sp013Sp014Sp015	0.04
Sp000Sp001Sp002Sp003Sp016Sp017Sp019	0.025
Sp004Sp005Sp006Sp007Sp008Sp018	0.02
Sp007Sp008Sp009Sp010Sp011Sp015	0.01
Sp004Sp005Sp006Sp012Sp013Sp014Sp018Sp019	0.01
Sp004Sp005Sp006Sp012Sp013Sp014Sp019	0.005
Sp013Sp014	0.05
Sp004Sp005Sp006Sp012	0.005
Sp004Sp005Sp006Sp012Sp013Sp014	0.045
Sp009Sp014	0.025
Sp009Sp010Sp011Sp012Sp013Sp014Sp019	0.015
Sp009Sp010Sp011Sp012Sp013Sp014Sp015Sp019	0.015
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp011Sp014Sp018	0.03
Sp008Sp016Sp018	0.03
Sp013Sp019	0.025
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp011Sp016Sp018	0.01
Sp004Sp005Sp006Sp007Sp008Sp016Sp018Sp019	0.06
Sp000Sp001Sp002Sp003Sp009Sp010Sp011	0.055
Sp004Sp005Sp006Sp012Sp013Sp014Sp015Sp019	0.02
Sp004Sp005Sp006Sp015Sp019	0.02
Sp012Sp015	0.055
Sp000Sp001Sp002Sp003Sp011	0.035
Sp000Sp001Sp002Sp003Sp015Sp016Sp017Sp019	0.01
Sp017Sp019	0.025
Sp016Sp017Sp018Sp019	0.005
Sp004Sp005Sp006Sp009Sp010Sp011	0.01
Sp007Sp008Sp012Sp013Sp014	0.025
Sp007Sp012Sp013	0.005
Sp008Sp014	0.005
Sp000Sp001Sp002Sp003Sp013Sp016Sp017Sp018Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp012Sp015	0.005
Sp015Sp016Sp018Sp019	0.02
Sp004Sp005Sp006Sp007Sp008Sp014Sp016Sp018Sp019	0.015
Sp007Sp008Sp019	0.04
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp011Sp015	0.005
Sp012Sp015Sp019	0.035
Sp000Sp001Sp002Sp003Sp012Sp015Sp016Sp017Sp019	0.01
Sp008Sp009Sp010Sp011	0.005
Sp012Sp019	0.02
Sp000Sp001Sp002Sp003Sp012Sp015Sp017Sp019	0.035
Sp009Sp017	0.005
Sp009Sp014Sp017	0.01
Sp009Sp010Sp011Sp014Sp017	0.005
Sp000Sp001Sp002Sp003Sp004Sp005Sp006Sp015Sp016Sp018	0.01
Sp000Sp001Sp002Sp003Sp015Sp016Sp018	0.005
Sp000Sp001Sp002Sp003Sp016Sp018	0.005
Sp010Sp012Sp013	0.01
Sp004Sp005Sp006Sp007Sp008Sp009Sp011Sp014	0.01
Sp009Sp011Sp014	0.01
Sp009Sp010Sp011Sp013Sp014	0.035
Sp000Sp001Sp002Sp003Sp012Sp013Sp015	0.015
Sp000Sp001Sp002Sp003Sp010Sp012Sp013Sp015	0.01
Sp004Sp005Sp006Sp007Sp008Sp014Sp016Sp017Sp018Sp019	0.01
Sp004Sp005Sp006Sp014Sp016Sp017Sp018Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp011Sp013Sp014	0.01
Sp015Sp018Sp019	0.035
Sp004Sp005Sp006Sp012Sp013Sp015Sp019	0.01
Sp012Sp014	0.05
Sp012Sp013Sp015Sp016Sp018Sp019	0.005
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp012Sp013	0.005
Sp004Sp005Sp006Sp007Sp008Sp016Sp017Sp018	0.015
Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp017Sp018	0.01
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp012Sp013Sp014	0.01
Sp009Sp010Sp011Sp012Sp013Sp015Sp019	0.005
Sp000Sp001Sp002Sp003Sp014Sp016Sp017Sp018	0.01
Sp007Sp008Sp009Sp010Sp011Sp019	0.005
Sp000Sp001Sp002Sp003Sp012Sp013Sp014Sp015Sp017	0.005
Sp000Sp001Sp002Sp003Sp012Sp013Sp014Sp017Sp019	0.005
Sp009Sp010Sp011Sp013	0.025
Sp009Sp013	0.005
Sp009Sp013Sp014	0.015
Sp000Sp001Sp002Sp003Sp010Sp011Sp017	0.005
Sp004Sp005Sp006Sp007Sp008Sp012Sp015Sp016Sp018Sp019	0.005
Sp004Sp005Sp006Sp015Sp016Sp018	0.02
Sp007Sp008Sp012Sp019	0.005
Sp015Sp017	0.015
Sp015Sp017Sp019	0.015
Sp012Sp015Sp017Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp013Sp014Sp016Sp018	0.005
Sp000Sp001Sp002Sp003Sp012Sp013Sp015Sp017Sp018Sp019	0.005
Sp007Sp008Sp012Sp013Sp015Sp019	0.01
Sp007Sp008Sp012Sp013Sp014Sp015Sp019	0.005
Sp000Sp001Sp002Sp003Sp011Sp017	0.02
Sp016Sp017	0.005
Sp015Sp018	0.025
Sp009Sp010Sp011Sp017	0.02
Sp011Sp014	0.01
Sp010Sp012Sp013Sp015	0.01
Sp009Sp010Sp011Sp012Sp013Sp015	0.005
Sp004Sp005Sp006Sp007Sp008Sp012Sp014Sp015Sp016Sp018	0.005
Sp004Sp005Sp006Sp007	0.01
Sp004Sp005Sp006Sp007Sp012Sp014	0.005
Sp004Sp005Sp006Sp007Sp008Sp012Sp014Sp016Sp018	0.005
Sp004Sp005Sp006Sp015Sp018Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp014Sp016Sp017Sp018	0.005
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp015Sp017	0.015
Sp004Sp005Sp006Sp016Sp018Sp019	0.005
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp014	0.01
Sp016Sp017Sp018	0.015
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp016Sp017	0.02
Sp007Sp008Sp018Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp014Sp018Sp019	0.005
Sp014Sp016	0.005
Sp014Sp016Sp018Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp012Sp014	0.01
Sp013Sp015Sp016Sp018Sp019	0.005
Sp007Sp008Sp009Sp010Sp011Sp012Sp013Sp014Sp016Sp018	0.015
Sp013Sp016Sp018	0.005
Sp012Sp013Sp014Sp016Sp018	0.005
Sp004Sp005Sp006Sp015Sp018	0.005
Sp004Sp005Sp006Sp007Sp008Sp015Sp018	0.005
Sp007Sp008Sp012Sp013Sp014Sp019	0.015
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp014Sp019	0.01
Sp015Sp016Sp017Sp018	0.01
Sp007Sp008Sp009Sp010	0.01
Sp007Sp008Sp009	0.005
Sp009Sp012Sp013Sp014	0.005
Sp004Sp005Sp006Sp012Sp013Sp014Sp016Sp018Sp019	0.005
Sp004Sp005Sp006Sp014Sp015Sp016Sp018	0.005
Sp000Sp001Sp002Sp003Sp014Sp016Sp017	0.005
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp015Sp018Sp019	0.005
Sp007Sp008Sp012Sp013Sp015Sp018Sp019	0.005
Sp004Sp005Sp006Sp012Sp013Sp014Sp015Sp016Sp018	0.01
Sp007Sp009Sp010Sp011Sp013	0.005
Sp004Sp005Sp006Sp009Sp010Sp011Sp012Sp013Sp014	0.005
Sp004Sp005Sp006Sp010Sp011	0.005
Sp007Sp008Sp009Sp013Sp014	0.005
Sp000Sp001Sp002Sp003Sp015Sp016	0.005
Sp004Sp005Sp006Sp018	0.015
Sp007Sp008Sp009Sp010Sp011Sp017Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp016Sp017Sp018Sp019	0.01
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp014Sp017	0.01
Sp000Sp001Sp002Sp003Sp011Sp015Sp017Sp019	0.005
Sp007Sp008Sp009Sp010Sp012Sp013Sp014	0.005
Sp009Sp010Sp014	0.005
Sp009Sp010Sp012Sp013Sp014	0.005
Sp008Sp016Sp017Sp018	0.005
Sp007Sp008Sp016Sp017Sp018	0.01
Sp002Sp003	0.005
Sp007Sp008Sp016	0.005
Sp012Sp013Sp014Sp018Sp019	0.005
Sp004Sp005Sp006Sp016Sp017Sp018Sp019	0.005
Sp004Sp005Sp006Sp017	0.005
Sp016Sp019	0.005
Sp000Sp001Sp002Sp003Sp010Sp011	0.005
Sp000Sp001Sp003	0.005
Sp000Sp001Sp002Sp003Sp012Sp013Sp015Sp019	0.005
Sp006Sp017	0.005
Sp006Sp010Sp017	0.005
Sp000Sp001Sp002Sp003Sp006Sp010Sp011Sp017	0.005
Sp004Sp005Sp016Sp018	0.005
Sp007Sp008Sp009Sp012Sp013Sp014Sp015Sp019	0.005
Sp007Sp008Sp009Sp012Sp013Sp014	0.005
Sp007Sp008Sp010	0.005
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp015Sp016Sp017	0.005
