split	value
Sp014	100
Sp013	100
Sp012	100
Sp011	100
Sp008	100
Sp005	100
Sp006	100
Sp007	100
Sp004	100
Sp018	100
Sp016	100
Sp000	100
Sp010	100
Sp009	100
Sp003	100
Sp002	100
Sp001	100
Sp017	100
Sp015	100
Sp019	100
Sp013Sp014	1.0
Sp011Sp012	1.0
Sp011Sp012Sp013Sp014	1.0
Sp004Sp007	0.875
Sp004Sp006Sp007	0.66
Sp004Sp005Sp006Sp007	0.55
Sp004Sp005Sp006Sp007Sp008	0.715
Sp016Sp018	1.0
Sp000Sp016Sp018	0.34
Sp000Sp004Sp005Sp006Sp007Sp008Sp016Sp018	0.06
Sp001Sp002Sp003Sp009Sp010Sp015Sp017Sp019	0.035
Sp009Sp010	1.0
Sp001Sp002	1.0
Sp001Sp002Sp003	0.985
Sp001Sp002Sp003Sp009Sp010	0.4
Sp015Sp017Sp019	0.125
Sp015Sp017	0.495
Sp000Sp015Sp016Sp017Sp018	0.1
Sp000Sp015Sp016Sp017Sp018Sp019	0.035
Sp006Sp007	0.125
Sp000Sp011Sp012Sp013Sp014Sp015Sp016Sp017Sp018Sp019	0.26
Sp005Sp006	0.215
Sp005Sp006Sp008	0.11
Sp001Sp002Sp003Sp009Sp010Sp019	0.075
Sp011Sp012Sp013Sp014Sp015Sp017	0.02
Sp011Sp012Sp013Sp014Sp017	0.045
Sp009Sp010Sp019	0.285
Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008	0.12
Sp000Sp011Sp012Sp013Sp014Sp015Sp016Sp017Sp018	0.26
Sp000Sp011Sp012Sp013Sp014	0.325
Sp000Sp011Sp012Sp013Sp014Sp016Sp018	0.215
Sp004Sp006Sp007Sp008	0.12
Sp004Sp005Sp006Sp007Sp008Sp015Sp017	0.01
Sp000Sp009Sp010	0.02
Sp005Sp019	0.03
Sp004Sp005Sp006Sp007Sp019	0.09
Sp001Sp002Sp003Sp008	0.12
Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp019	0.015
Sp015Sp016Sp018	0.285
Sp011Sp012Sp013Sp014Sp015Sp016Sp017Sp018	0.01
Sp016Sp018Sp019	0.02
Sp000Sp011Sp012Sp013Sp014Sp016Sp018Sp019	0.015
Sp005Sp008	0.12
Sp000Sp015Sp016Sp018	0.19
Sp000Sp011Sp012Sp013Sp014Sp015Sp016Sp018	0.17
Sp004Sp005Sp006Sp007Sp009Sp010Sp019	0.045
Sp008Sp015	0.005
Sp000Sp008Sp015Sp016Sp018	0.025
Sp001Sp002Sp003Sp011Sp012Sp013Sp014Sp017	0.03
Sp001Sp002Sp003Sp011Sp012Sp013Sp014	0.115
Sp015Sp016Sp018Sp019	0.02
Sp000Sp011Sp012Sp013Sp014Sp015Sp016Sp018Sp019	0.035
Sp001Sp002Sp003Sp017	0.065
Sp001Sp002Sp003Sp009Sp010Sp017	0.035
Sp001Sp002Sp003Sp008Sp009Sp010Sp017	0.01
Sp000Sp005Sp011Sp012Sp013Sp014Sp015Sp016Sp018Sp019	0.005
Sp011Sp012Sp013Sp014Sp016Sp018	0.055
Sp015Sp019	0.03
Sp000Sp016Sp018Sp019	0.015
Sp000Sp004Sp005Sp006Sp007Sp008Sp016Sp018Sp019	0.015
Sp001Sp002Sp003Sp009Sp010Sp011Sp012Sp013Sp014	0.05
Sp001Sp002Sp003Sp011Sp012Sp013Sp014Sp015	0.01
Sp001Sp002Sp003Sp011Sp012Sp013Sp014Sp015Sp017	0.02
Sp000Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp016Sp018	0.015
Sp006Sp008	0.075
Sp004Sp005Sp006Sp007Sp008Sp019	0.065
Sp001Sp002Sp003Sp008Sp009Sp010	0.055
Sp008Sp015Sp016Sp018	0.005
Sp001Sp002Sp003Sp008Sp009Sp010Sp015Sp016Sp017Sp018	0.005
Sp004Sp019	0.005
Sp006Sp007Sp008	0.01
Sp005Sp006Sp007Sp008	0.01
Sp001Sp002Sp003Sp005Sp006Sp007Sp008Sp009Sp010	0.005
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp019	0.05
Sp000Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp017Sp018	0.03
Sp000Sp004Sp005Sp006Sp007Sp008	0.025
Sp003Sp009Sp010	0.01
Sp001Sp002Sp008	0.015
Sp011Sp012Sp013Sp014Sp019	0.02
Sp000Sp009Sp010Sp019	0.025
Sp001Sp002Sp003Sp015Sp017	0.035
Sp004Sp005Sp006Sp007Sp008Sp016Sp018	0.015
Sp004Sp005Sp006Sp007Sp008Sp009Sp010	0.06
Sp008Sp016Sp018	0.02
Sp005Sp009Sp010Sp019	0.015
Sp000Sp008Sp011Sp012Sp013Sp014Sp015Sp016Sp017Sp018	0.005
Sp000Sp011Sp012Sp013Sp014Sp015Sp017	0.02
Sp001Sp002Sp003Sp009Sp010Sp015Sp017	0.015
Sp017Sp019	0.095
Sp004Sp005Sp006Sp007Sp008Sp011Sp012Sp013Sp014	0.005
Sp000Sp009Sp010Sp015Sp016Sp017Sp018Sp019	0.02
Sp009Sp010Sp017Sp019	0.025
Sp000Sp009Sp010Sp011Sp012Sp013Sp014	0.02
Sp015Sp016Sp017Sp018Sp019	0.055
Sp011Sp012Sp013Sp014Sp017Sp019	0.005
Sp004Sp007Sp008	0.01
Sp015Sp016Sp017Sp018	0.11
Sp004Sp006Sp007Sp019	0.015
Sp005Sp008Sp016Sp018	0.005
Sp001Sp002Sp003Sp005Sp008Sp009Sp010Sp016Sp018	0.005
Sp000Sp011Sp012Sp013Sp014Sp015	0.005
Sp009Sp010Sp011Sp012Sp013Sp014	0.01
Sp000Sp008Sp016Sp018	0.015
Sp001Sp002Sp003Sp005Sp006Sp008Sp009Sp010	0.015
Sp004Sp007Sp011Sp012Sp013Sp014Sp015Sp017Sp019	0.005
Sp004Sp007Sp019	0.025
Sp001Sp002Sp003Sp009Sp010Sp017Sp019	0.045
Sp001Sp002Sp003Sp004Sp006Sp007Sp008Sp017	0.005
Sp005Sp009Sp010	0.025
Sp000Sp009Sp010Sp016Sp018	0.005
Sp001Sp002Sp003Sp011Sp012Sp013Sp014Sp019	0.005
Sp000Sp009Sp010Sp015Sp016Sp017Sp018	0.015
Sp005Sp016Sp018	0.005
Sp005Sp015Sp016Sp018	0.005
Sp000Sp005Sp015Sp016Sp018	0.005
Sp001Sp002Sp003Sp004Sp006Sp007Sp008Sp019	0.005
Sp009Sp010Sp011Sp012Sp013Sp014Sp017	0.005
Sp000Sp019	0.04
Sp000Sp001Sp002Sp003Sp008Sp009Sp010Sp019	0.005
Sp004Sp005Sp006Sp007Sp011Sp012Sp013Sp014	0.005
Sp004Sp005Sp006Sp007Sp009Sp010Sp017Sp019	0.01
Sp004Sp005Sp007Sp019	0.005
Sp000Sp006	0.005
Sp000Sp006Sp008	0.01
Sp000Sp004Sp005Sp006Sp007Sp008Sp019	0.01
Sp000Sp009Sp010Sp011Sp012Sp013Sp014Sp019	0.01
Sp000Sp008	0.01
Sp000Sp008Sp015Sp016Sp017Sp018	0.015
Sp004Sp005Sp006Sp007Sp008Sp015	0.005
Sp000Sp001Sp002Sp003Sp009Sp010Sp015Sp017Sp019	0.015
Sp011Sp012Sp013Sp014Sp015Sp017Sp019	0.01
Sp011Sp012Sp013Sp014Sp015Sp019	0.005
Sp000Sp011Sp012Sp013Sp014Sp019	0.01
Sp000Sp008Sp009Sp010Sp015Sp016Sp017Sp018	0.005
Sp000Sp015Sp017	0.02
Sp005Sp006Sp007	0.025
Sp000Sp005Sp006Sp008Sp009Sp010Sp015Sp016Sp017Sp018	0.005
Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp017Sp018	0.01
Sp005Sp006Sp009Sp010	0.005
Sp005Sp006Sp008Sp009Sp010	0.005
Sp004Sp007Sp017	0.01
Sp004Sp005Sp006Sp007Sp017Sp019	0.005
Sp004Sp005Sp006Sp007Sp017	0.01
Sp000Sp015	0.01
Sp004Sp005Sp007	0.015
Sp004Sp005Sp006Sp007Sp008Sp017Sp019	0.005
Sp000Sp009Sp010Sp011Sp012Sp013Sp014Sp016Sp018	0.005
Sp001Sp002Sp003Sp015Sp017Sp019	0.005
Sp000Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp018	0.01
Sp001Sp002Sp003Sp015	0.005
Sp004Sp005Sp006Sp007Sp011Sp012Sp013Sp014Sp017Sp019	0.01
Sp004Sp005Sp006Sp007Sp011Sp012Sp013Sp014Sp019	0.005
Sp005Sp006Sp007Sp019	0.005
Sp001Sp002Sp003Sp019	0.01
Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp017Sp018Sp019	0.015
Sp000Sp009Sp010Sp015Sp016Sp018Sp019	0.005
Sp000Sp001Sp002Sp003Sp011Sp012Sp013Sp014	0.005
Sp004Sp005Sp006Sp007Sp009Sp010	0.005
Sp011Sp012Sp013Sp014Sp015Sp016Sp017Sp018Sp019	0.01
Sp004Sp005Sp006Sp007Sp008Sp015Sp016Sp018	0.005
Sp001Sp002Sp003Sp009Sp010Sp011Sp012Sp013Sp014Sp017	0.005
Sp000Sp011Sp012Sp013Sp014Sp017Sp019	0.005
Sp009Sp010Sp011Sp012Sp013Sp014Sp019	0.005
Sp000Sp004Sp006Sp007Sp008	0.005
Sp009Sp010Sp015Sp016Sp017Sp018Sp019	0.005
Sp000Sp015Sp017Sp019	0.01
Sp001Sp002Sp003Sp011Sp012Sp013Sp014Sp016Sp018	0.005
Sp000Sp009Sp010Sp015Sp017Sp019	0.005
Sp001Sp002Sp003Sp006Sp008	0.005
Sp004Sp005Sp007Sp009Sp010Sp017Sp019	0.005
Sp004Sp005Sp007Sp009Sp010Sp019	0.005
Sp000Sp004Sp005Sp006Sp007Sp008Sp015Sp017Sp019	0.005
Sp000Sp004Sp005Sp006Sp007Sp008Sp009Sp010	0.005
Sp016Sp017Sp018	0.005
Sp003Sp009Sp010Sp017	0.005
Sp004Sp005Sp006Sp007Sp008Sp017	0.005
Sp001Sp002Sp003Sp009Sp010Sp015	0.005
Sp000Sp001Sp002Sp003Sp008Sp015Sp016Sp018	0.01
Sp009Sp010Sp011Sp012Sp013Sp014Sp017Sp019	0.005
Sp001Sp002Sp003Sp017Sp019	0.01
Sp000Sp004Sp006Sp007Sp008Sp016Sp018	0.005
Sp001Sp002Sp003Sp011Sp012Sp013Sp014Sp017Sp019	0.005
Sp004Sp005Sp006Sp007Sp011Sp012Sp013Sp014Sp017	0.005
Sp000Sp001Sp002Sp003Sp008	0.005
Sp000Sp001Sp002Sp003Sp008Sp011Sp012Sp013Sp014	0.005
Sp004Sp005Sp006Sp007Sp009Sp010Sp015Sp017Sp019	0.005
Sp000Sp011Sp012Sp013Sp014Sp017	0.005
Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp017	0.005
Sp011Sp012Sp013Sp014Sp015Sp016Sp018	0.005
Sp000Sp015Sp016Sp018Sp019	0.005
Sp009Sp010Sp015Sp017Sp019	0.01
Sp009Sp010Sp017	0.005
Sp001Sp002Sp003Sp009Sp010Sp015Sp016Sp017Sp018Sp019	0.005
Sp000Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp019	0.005
