split	value
Sp013	100
Sp000	100
Sp003	100
Sp011	100
Sp009	100
Sp005	100
Sp004	100
Sp019	100
Sp018	100
Sp017	100
Sp007	100
Sp006	100
Sp010	100
Sp012	100
Sp008	100
Sp002	100
Sp016	100
Sp014	100
Sp001	100
Sp015	100
Sp000Sp013	0.33
Sp009Sp011	0.86
Sp004Sp005	1.0
Sp004Sp005Sp009Sp011	0.86
Sp018Sp019	0.945
Sp007Sp017	0.835
Sp007Sp017Sp018Sp019	0.715
Sp006Sp007Sp017Sp018Sp019	0.96
Sp008Sp012	0.17
Sp008Sp010Sp012	0.495
Sp001Sp014	0.57
Sp001Sp014Sp016	0.195
Sp001Sp002Sp014Sp016	0.605
Sp001Sp002Sp008Sp010Sp012Sp014Sp016	0.915
Sp000Sp003Sp004Sp005Sp009Sp011Sp013Sp015	0.65
Sp000Sp003Sp013Sp015	0.915
Sp000Sp013Sp015	0.305
Sp002Sp016	100
Sp001Sp008Sp014	0.21
Sp001Sp008Sp010Sp014	0.16
Sp001Sp002Sp008Sp010Sp014Sp016	0.42
Sp000Sp003Sp013	0.45
Sp003Sp013	0.29
Sp008Sp010	0.53
Sp004Sp005Sp009	0.1
Sp000Sp003Sp006Sp007Sp013Sp015Sp017Sp018Sp019	0.225
Sp003Sp013Sp015	0.24
Sp013Sp015	0.375
Sp000Sp003Sp004Sp005Sp006Sp009Sp011Sp013Sp015	0.015
Sp008Sp010Sp014	0.085
Sp008Sp010Sp012Sp014	0.085
Sp001Sp002Sp016	0.305
Sp017Sp018Sp019	0.115
Sp001Sp002Sp008Sp010Sp011Sp012Sp014Sp016	0.02
Sp001Sp002Sp008Sp009Sp010Sp011Sp012Sp014Sp016	0.05
Sp000Sp004Sp005Sp009Sp011Sp013Sp015	0.015
Sp002Sp003	0.035
Sp001Sp008Sp010Sp012Sp014Sp016	0.035
Sp001Sp002Sp003Sp008Sp010Sp012Sp014Sp016	0.035
Sp006Sp007	0.055
Sp004Sp005Sp015	0.035
Sp006Sp007Sp017	0.255
Sp001Sp002	0.04
Sp001Sp002Sp014	0.075
Sp001Sp002Sp008Sp010Sp012Sp014Sp016Sp018Sp019	0.025
Sp000Sp003Sp004Sp005Sp013Sp015	0.065
Sp001Sp016	0.22
Sp008Sp014	0.13
Sp010Sp012	0.045
Sp001Sp002Sp008Sp014Sp016	0.05
Sp000Sp003Sp004Sp005Sp009Sp013Sp015	0.01
Sp004Sp005Sp006Sp007Sp009Sp011Sp017Sp018Sp019	0.065
Sp004Sp005Sp006Sp007Sp017Sp018Sp019	0.015
Sp010Sp014	0.005
Sp001Sp008Sp010Sp012Sp014	0.015
Sp007Sp017Sp018	0.04
Sp011Sp012	0.015
Sp009Sp011Sp012	0.015
Sp004Sp005Sp009Sp011Sp012	0.005
Sp017Sp018	0.035
Sp004Sp005Sp008Sp009Sp010Sp011Sp012	0.025
Sp000Sp001Sp002Sp003Sp013Sp014Sp015Sp016	0.015
Sp008Sp012Sp014	0.005
Sp000Sp003Sp009Sp011Sp013Sp015	0.005
Sp008Sp009Sp010Sp011Sp012	0.01
Sp001Sp002Sp008Sp010Sp014Sp016Sp018Sp019	0.005
Sp000Sp003Sp006Sp007Sp013Sp015Sp017	0.005
Sp001Sp008Sp010Sp014Sp016	0.02
Sp004Sp005Sp011	0.01
Sp000Sp002Sp003Sp006Sp007Sp013Sp015Sp017Sp018Sp019	0.005
Sp000Sp002Sp003Sp013Sp015	0.005
Sp001Sp002Sp008Sp010Sp014	0.005
Sp006Sp007Sp017Sp018	0.005
Sp000Sp006Sp007Sp013Sp015Sp017Sp018Sp019	0.01
Sp014Sp016	0.005
Sp001Sp008Sp014Sp016	0.005
Sp002Sp014Sp016	0.005
Sp008Sp009Sp011Sp012	0.005
Sp000Sp006Sp007Sp017Sp018Sp019	0.01
Sp000Sp006Sp007Sp013Sp017Sp018Sp019	0.005
