split	value
Sp001	100
Sp011	100
Sp014	100
Sp010	100
Sp007	100
Sp006	100
Sp005	100
Sp004	100
Sp012	100
Sp009	100
Sp013	100
Sp008	100
Sp003	100
Sp002	100
Sp000	100
Sp006Sp007	0.975
Sp006Sp007Sp010	0.7
Sp005Sp006Sp007Sp010	0.9
Sp005Sp006Sp007Sp010Sp014	0.965
Sp004Sp005Sp006Sp007Sp010Sp014	0.72
Sp004Sp005Sp006Sp007Sp010Sp011Sp014	1.0
Sp002Sp003	0.245
Sp000Sp002Sp003	0.93
Sp000Sp002Sp003Sp008	0.675
Sp000Sp002Sp003Sp008Sp013	0.095
Sp000Sp002Sp003Sp008Sp009Sp013	0.245
Sp000Sp002Sp003Sp008Sp009Sp012Sp013	1.0
Sp004Sp011	0.28
Sp008Sp009	0.185
Sp000Sp003	0.56
Sp000Sp002Sp003Sp012	0.06
Sp000Sp002Sp003Sp008Sp009Sp012	0.47
Sp009Sp013	0.145
Sp000Sp002	0.18
Sp005Sp010	0.24
Sp000Sp002Sp003Sp008Sp012Sp013	0.12
Sp009Sp012Sp013	0.07
Sp009Sp012	0.095
Sp008Sp012	0.065
Sp000Sp002Sp003Sp008Sp012	0.24
Sp012Sp013	0.01
Sp006Sp007Sp010Sp014	0.075
Sp005Sp006Sp007	0.045
Sp008Sp013	0.035
Sp008Sp009Sp013	0.095
Sp008Sp009Sp012Sp013	0.065
Sp007Sp010	0.025
Sp000Sp002Sp003Sp008Sp009	0.235
Sp008Sp009Sp012	0.075
Sp005Sp010Sp014	0.025
Sp000Sp003Sp008	0.035
Sp004Sp005Sp006Sp007Sp010	0.035
Sp010Sp014	0.015
Sp002Sp003Sp008	0.02
Sp003Sp008	0.015
Sp008Sp012Sp013	0.01
Sp000Sp002Sp008	0.015
Sp000Sp002Sp003Sp009	0.005
Sp000Sp002Sp008Sp012	0.005
