split	value
Sp002	100
Sp018	100
Sp015	100
Sp007	100
Sp019	100
Sp008	100
Sp013	100
Sp003	100
Sp009	100
Sp012	100
Sp017	100
Sp014	100
Sp000	100
Sp001	100
Sp010	100
Sp016	100
Sp011	100
Sp005	100
Sp006	100
Sp004	100
Sp015Sp018	0.385
Sp007Sp015Sp018	0.4
Sp008Sp019	0.765
Sp003Sp013	0.965
Sp003Sp008Sp013Sp019	0.22
Sp014Sp017	0.89
Sp000Sp014Sp017	0.245
Sp000Sp012Sp014Sp017	0.755
Sp000Sp009Sp012Sp014Sp017	0.77
Sp000Sp003Sp008Sp009Sp012Sp013Sp014Sp017Sp019	100
Sp001Sp002Sp004Sp005Sp006Sp010Sp011Sp016	0.75
Sp001Sp004Sp005Sp006Sp010Sp011Sp016	0.82
Sp011Sp016	0.93
Sp005Sp011Sp016	0.72
Sp004Sp006	0.835
Sp004Sp005Sp006Sp011Sp016	0.9
Sp004Sp005Sp006Sp010Sp011Sp016	0.665
Sp000Sp003Sp009Sp012Sp013Sp014Sp017	0.16
Sp000Sp012	0.6
Sp002Sp007	0.11
Sp002Sp007Sp015	0.15
Sp000Sp003Sp008Sp009Sp012Sp013Sp014Sp017Sp018Sp019	0.285
Sp000Sp008Sp009Sp012Sp014Sp017Sp019	0.195
Sp003Sp013Sp018	0.265
Sp007Sp015	0.495
Sp003Sp008Sp013Sp018Sp019	0.07
Sp005Sp011	0.02
Sp012Sp017	0.075
Sp012Sp017Sp019	0.015
Sp008Sp012Sp017Sp019	0.005
Sp000Sp014	0.05
Sp000Sp008Sp012Sp014Sp017Sp019	0.04
Sp000Sp002Sp007Sp008Sp012Sp014Sp015Sp017Sp019	0.01
Sp001Sp010	0.3
Sp003Sp009Sp013Sp018	0.055
Sp003Sp009	0.005
Sp013Sp018	0.035
Sp004Sp006Sp011Sp016	0.15
Sp001Sp002Sp004Sp005Sp006Sp007Sp010Sp011Sp016	0.08
Sp004Sp011Sp016	0.16
Sp004Sp005Sp011Sp016	0.12
Sp017Sp019	0.025
Sp014Sp017Sp019	0.08
Sp008Sp014Sp017Sp019	0.135
Sp000Sp009Sp012	0.155
Sp000Sp003Sp009Sp012Sp013Sp018	0.045
Sp002Sp007Sp008Sp015Sp019	0.04
Sp000Sp003Sp009Sp012Sp013Sp014Sp017Sp018	0.055
Sp002Sp007Sp008Sp014Sp015Sp017Sp019	0.035
Sp000Sp003Sp009Sp012Sp013	0.035
Sp002Sp007Sp008Sp014Sp015Sp017Sp018Sp019	0.015
Sp002Sp008Sp014Sp017Sp019	0.01
Sp004Sp006Sp019	0.025
Sp000Sp004Sp006Sp009Sp012Sp014Sp017Sp019	0.005
Sp005Sp010Sp011Sp016	0.06
Sp001Sp005Sp010Sp011Sp016	0.035
Sp001Sp003Sp005Sp010Sp011Sp013Sp016Sp018	0.01
Sp002Sp007Sp008Sp015	0.02
Sp002Sp015	0.02
Sp002Sp003Sp007Sp008Sp013Sp015Sp018Sp019	0.02
Sp001Sp002Sp004Sp005Sp006Sp010Sp011Sp015Sp016	0.03
Sp001Sp002Sp007	0.01
Sp001Sp002	0.11
Sp002Sp007Sp015Sp018	0.03
Sp003Sp013Sp019	0.085
Sp001Sp002Sp010	0.03
Sp000Sp012Sp017	0.015
Sp003Sp013Sp015Sp018	0.035
Sp003Sp007Sp008Sp013Sp015Sp018Sp019	0.01
Sp003Sp007Sp013Sp015Sp018	0.005
Sp001Sp003Sp004Sp005Sp006Sp010Sp011Sp013Sp016Sp018	0.025
Sp003Sp009Sp013	0.07
Sp000Sp009Sp012Sp014Sp017Sp019	0.015
Sp000Sp003Sp009Sp012Sp013Sp014Sp017Sp019	0.065
Sp000Sp003Sp009Sp012Sp013Sp014Sp017Sp018Sp019	0.01
Sp007Sp008Sp015	0.005
Sp012Sp014Sp017	0.065
Sp006Sp010	0.025
Sp004Sp011	0.05
Sp001Sp003Sp004Sp005Sp006Sp010Sp011Sp013Sp016	0.02
Sp002Sp007Sp008Sp015Sp018Sp019	0.01
Sp002Sp008	0.01
Sp002Sp008Sp019	0.005
Sp005Sp010	0.01
Sp002Sp004Sp006Sp007Sp008Sp015Sp019	0.01
Sp004Sp006Sp008Sp019	0.015
Sp003Sp009Sp013Sp019	0.005
Sp004Sp006Sp017Sp019	0.005
Sp004Sp006Sp012Sp017Sp019	0.01
Sp004Sp006Sp008Sp012Sp017Sp019	0.01
Sp000Sp004Sp006Sp008Sp012Sp014Sp017Sp019	0.005
Sp001Sp002Sp005Sp007Sp010Sp011Sp015Sp016	0.005
Sp001Sp002Sp005Sp010Sp011Sp016	0.01
Sp003Sp008Sp009Sp013Sp019	0.015
Sp000Sp009	0.035
Sp001Sp002Sp004Sp005Sp006Sp007Sp008Sp010Sp011Sp016	0.01
Sp007Sp008	0.025
Sp002Sp007Sp008Sp019	0.01
Sp000Sp002Sp007Sp008Sp009Sp012Sp014Sp017Sp019	0.01
Sp003Sp013Sp018Sp019	0.005
Sp003Sp008Sp009Sp013Sp018Sp019	0.015
Sp007Sp008Sp015Sp018	0.015
Sp005Sp016	0.005
Sp003Sp008Sp013Sp015Sp018Sp019	0.015
Sp007Sp008Sp015Sp019	0.005
Sp000Sp003Sp009Sp013Sp018	0.005
Sp007Sp012	0.01
Sp000Sp003Sp008Sp009Sp013Sp014Sp017Sp018Sp019	0.005
Sp001Sp002Sp007Sp015Sp018	0.005
Sp003Sp004Sp005Sp006Sp010Sp011Sp013Sp016	0.005
Sp008Sp018Sp019	0.01
Sp000Sp007Sp009Sp012Sp014Sp017	0.01
Sp000Sp007Sp008Sp009Sp012Sp014Sp017Sp019	0.005
Sp000Sp003Sp009Sp012Sp013Sp014Sp015Sp017Sp018	0.01
Sp007Sp008Sp019	0.01
Sp009Sp013Sp018	0.005
Sp000Sp001Sp003Sp009Sp010Sp012Sp013Sp018	0.005
Sp000Sp004Sp006Sp008Sp009Sp012Sp014Sp017Sp019	0.01
Sp001Sp003Sp005Sp010Sp011Sp013Sp016	0.005
Sp002Sp007Sp008Sp014Sp017Sp019	0.01
Sp002Sp007Sp008Sp015Sp018	0.005
Sp009Sp014Sp017	0.005
Sp000Sp009Sp014Sp017	0.01
Sp009Sp012	0.005
Sp008Sp017Sp019	0.005
Sp000Sp003Sp009Sp013	0.005
Sp000Sp003Sp008Sp009Sp013Sp014Sp017Sp019	0.005
Sp001Sp002Sp004Sp005Sp006Sp010Sp011Sp015Sp016Sp018	0.005
Sp007Sp008Sp015Sp018Sp019	0.005
Sp012Sp014Sp017Sp019	0.005
Sp002Sp007Sp008Sp012Sp014Sp015Sp017Sp019	0.005
Sp001Sp002Sp003Sp004Sp005Sp006Sp010Sp011Sp013Sp016	0.01
Sp001Sp006Sp010	0.005
Sp001Sp010Sp011Sp016	0.005
Sp004Sp006Sp007Sp008Sp015Sp018Sp019	0.005
Sp000Sp003Sp009Sp012	0.005
Sp000Sp003Sp009Sp013Sp014	0.005
Sp001Sp002Sp005Sp007Sp010Sp011Sp016	0.005
Sp001Sp002Sp005Sp007Sp010Sp011Sp015Sp016Sp018	0.005
Sp009Sp014	0.005
Sp000Sp009Sp014	0.005
