split	value
Sp009	100
Sp010	100
Sp008	100
Sp011	100
Sp007	100
Sp006	100
Sp004	100
Sp005	100
Sp003	100
Sp002	100
Sp001	100
Sp019	100
Sp014	100
Sp015	100
Sp013	100
Sp018	100
Sp012	100
Sp016	100
Sp017	100
Sp000	100
Sp008Sp010	0.12
Sp008Sp009Sp010	0.695
Sp006Sp007	0.86
Sp006Sp007Sp011	0.31
Sp006Sp007Sp008Sp009Sp010Sp011	0.69
Sp002Sp003	1.0
Sp001Sp002Sp003	0.97
Sp001Sp002Sp003Sp005	0.36
Sp001Sp002Sp003Sp004Sp005	0.79
Sp000Sp012Sp013Sp014Sp015Sp016Sp017Sp018Sp019	1.0
Sp013Sp015	0.995
Sp013Sp014Sp015	0.855
Sp013Sp014Sp015Sp019	0.18
Sp012Sp018	0.56
Sp000Sp017	1.0
Sp000Sp016Sp017	0.37
Sp000Sp012Sp016Sp017Sp018	0.86
Sp001Sp002Sp003Sp004Sp005Sp011	0.225
Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp011	0.05
Sp012Sp016Sp018	0.58
Sp000Sp014Sp017	0.03
Sp000Sp013Sp014Sp015Sp017	0.125
Sp000Sp012Sp013Sp014Sp015Sp016Sp017Sp018	0.75
Sp009Sp010	0.805
Sp006Sp007Sp008Sp009Sp010	0.375
Sp004Sp011	0.02
Sp004Sp005Sp011	0.1
Sp013Sp015Sp019	0.09
Sp012Sp016	0.385
Sp000Sp012Sp014Sp016Sp017Sp018	0.05
Sp004Sp005	100
Sp001Sp002Sp003Sp005Sp011	0.045
Sp005Sp011	0.08
Sp006Sp011	0.03
Sp006Sp009Sp010Sp011	0.02
Sp006Sp008Sp009Sp010Sp011	0.025
Sp006Sp007Sp009Sp010	0.055
Sp008Sp009	0.015
Sp006Sp008Sp009	0.005
Sp006Sp008Sp009Sp011	0.005
Sp001Sp002Sp003Sp011	0.015
Sp001Sp002Sp003Sp004Sp011	0.015
Sp001Sp002Sp003Sp004	0.035
Sp016Sp018	0.035
Sp000Sp013Sp014Sp015Sp017Sp019	0.02
Sp000Sp013Sp015Sp017	0.02
Sp009Sp010Sp011	0.07
Sp006Sp007Sp009Sp010Sp011	0.11
Sp004Sp005Sp006Sp007Sp011	0.005
Sp000Sp012Sp016Sp017	0.07
Sp008Sp009Sp010Sp011	0.155
Sp001Sp002Sp003Sp004Sp005Sp008Sp009Sp010Sp011	0.01
Sp006Sp008	0.01
Sp006Sp007Sp008	0.02
Sp010Sp011	0.015
Sp005Sp006Sp007Sp008Sp009Sp010Sp011	0.015
Sp000Sp004Sp012Sp013Sp014Sp015Sp016Sp017Sp018Sp019	0.025
Sp001Sp005	0.03
Sp006Sp008Sp009Sp010	0.03
Sp000Sp008Sp012Sp013Sp014Sp015Sp016Sp017Sp018Sp019	0.015
Sp007Sp011	0.025
Sp007Sp009Sp010	0.005
Sp006Sp007Sp008Sp011	0.02
Sp005Sp006Sp007Sp011	0.005
Sp006Sp008Sp010	0.005
Sp006Sp007Sp008Sp010	0.02
Sp006Sp007Sp008Sp010Sp011	0.02
Sp006Sp009Sp010	0.035
Sp007Sp008Sp010	0.01
Sp013Sp014	0.005
Sp006Sp010	0.015
Sp001Sp002Sp003Sp004Sp006Sp007Sp011	0.005
Sp001Sp002Sp003Sp008Sp009Sp010Sp011	0.005
Sp001Sp002Sp003Sp006Sp007Sp008Sp009Sp010Sp011	0.01
Sp006Sp007Sp010Sp011	0.015
Sp007Sp008	0.005
Sp007Sp008Sp009Sp010	0.005
Sp006Sp007Sp010	0.01
Sp008Sp011	0.01
Sp008Sp009Sp011	0.005
Sp006Sp007Sp008Sp009Sp011	0.005
Sp008Sp010Sp011	0.01
Sp001Sp002Sp003Sp005Sp008Sp009Sp010Sp011	0.005
Sp001Sp002Sp003Sp006Sp007Sp011	0.005
Sp000Sp013Sp015Sp016Sp017	0.005
Sp000Sp013Sp014Sp015Sp016Sp017	0.01
Sp007Sp009Sp010Sp011	0.005
Sp000Sp014Sp016Sp017	0.005
Sp005Sp006Sp007Sp008Sp010Sp011	0.005
Sp004Sp005Sp006Sp007Sp008Sp009Sp010Sp011	0.01
