split	value
Sp009	100
Sp007	100
Sp005	100
Sp003	100
Sp000	100
Sp001	100
Sp002	100
Sp004	100
Sp010	100
Sp008	100
Sp006	100
Sp011	100
Sp000Sp003	1.0
Sp000Sp001Sp003	0.985
Sp000Sp001Sp002Sp003	1.0
Sp000Sp001Sp002Sp003Sp005	1.0
Sp006Sp007Sp008Sp009Sp010Sp011	0.755
Sp006Sp008Sp009Sp010Sp011	0.91
Sp006Sp008Sp010Sp011	0.83
Sp006Sp008	0.96
Sp006Sp008Sp010	0.545
Sp009Sp010Sp011	0.1
Sp009Sp011	0.115
Sp004Sp006Sp008Sp009Sp010Sp011	0.245
Sp010Sp011	0.335
Sp007Sp009	0.045
Sp004Sp008	0.01
Sp006Sp009Sp010Sp011	0.015
Sp006Sp010Sp011	0.02
Sp006Sp010	0.01
Sp006Sp007Sp009Sp010Sp011	0.015
Sp006Sp007Sp008Sp010Sp011	0.01
Sp004Sp006Sp008Sp010Sp011	0.02
Sp000Sp002Sp003	0.015
Sp006Sp008Sp011	0.025
Sp007Sp009Sp010Sp011	0.01
Sp007Sp009Sp010	0.005
Sp004Sp006Sp008Sp010	0.01
Sp009Sp010	0.005
Sp004Sp006Sp008	0.005
