split	value
Sp019	0.505
Sp012	100
Sp010	100
Sp011	100
Sp008	100
Sp009	100
Sp007	100
Sp006	100
Sp018	100
Sp017	100
Sp016	100
Sp015	100
Sp003	100
Sp005	100
Sp004	100
Sp002	100
Sp014	100
Sp013	100
Sp001	100
Sp000	100
Sp006Sp007	1.0
Sp006Sp007Sp009	0.89
Sp006Sp007Sp008Sp009	0.965
Sp006Sp007Sp008Sp009Sp011	1.0
Sp006Sp007Sp008Sp009Sp010Sp011	0.515
Sp017Sp018	1.0
Sp004Sp005	1.0
Sp002Sp004Sp005	0.875
Sp002Sp003Sp004Sp005	0.99
Sp002Sp003Sp004Sp005Sp015	0.985
Sp002Sp003Sp004Sp005Sp015Sp016	1.0
Sp002Sp003Sp004Sp005Sp015Sp016Sp017Sp018	1.0
Sp013Sp014	1.0
Sp000Sp001	1.0
Sp000Sp001Sp013Sp014	0.64
Sp006Sp007Sp008Sp009Sp010Sp011Sp012Sp019	0.515
Sp012Sp019	0.335
Sp002Sp003	0.125
Sp008Sp009	0.065
Sp000Sp001Sp006Sp007Sp008Sp009Sp011	0.36
Sp000Sp001Sp006Sp007Sp008Sp009Sp011Sp013Sp014	0.485
Sp010Sp012Sp019	0.485
Sp010Sp019	0.485
Sp006Sp007Sp008Sp009Sp010Sp011Sp019	0.18
Sp006Sp007Sp008	0.045
Sp009Sp011	0.03
Sp006Sp007Sp009Sp011	0.005
Sp015Sp016	0.015
Sp002Sp004Sp005Sp015	0.01
