split	value
Sp014	100
Sp006	100
Sp007	100
Sp012	100
Sp011	100
Sp009	100
Sp004	100
Sp005	100
Sp013	100
Sp003	100
Sp000	100
Sp002	100
Sp001	100
Sp008	100
Sp010	100
Sp009Sp011	0.355
Sp004Sp009Sp011	1.0
Sp003Sp013	0.76
Sp003Sp005Sp013	0.935
Sp003Sp004Sp005Sp009Sp011Sp013	0.925
Sp003Sp004Sp005Sp009Sp011Sp012Sp013	0.99
Sp001Sp002Sp006Sp007Sp008Sp010Sp014	1.0
Sp001Sp002Sp006Sp008Sp010Sp014	0.665
Sp001Sp002Sp008Sp010Sp014	0.725
Sp001Sp002Sp008Sp010	0.715
Sp001Sp002	0.935
Sp008Sp010	0.145
Sp004Sp009	0.615
Sp001Sp002Sp008	0.425
Sp001Sp002Sp010	0.305
Sp004Sp009Sp011Sp012	0.045
Sp001Sp002Sp007Sp008Sp010Sp014	0.325
Sp005Sp013	0.025
Sp001Sp002Sp006Sp008Sp010	0.055
Sp004Sp011	0.03
Sp007Sp014	0.075
Sp001Sp002Sp010Sp014	0.06
Sp010Sp014	0.015
Sp008Sp010Sp014	0.03
Sp002Sp010	0.015
Sp001Sp002Sp008Sp014	0.075
Sp002Sp008	0.05
Sp003Sp005	0.215
Sp003Sp004Sp005Sp009Sp011	0.035
Sp006Sp014	0.14
Sp001Sp002Sp006Sp008Sp014	0.03
Sp001Sp002Sp007Sp008Sp014	0.005
Sp001Sp002Sp014	0.03
Sp004Sp005Sp009Sp011	0.025
Sp001Sp002Sp006Sp010Sp014	0.035
Sp001Sp002Sp006Sp014	0.015
Sp008Sp014	0.035
Sp001Sp002Sp006Sp010	0.015
Sp001Sp002Sp006	0.02
Sp012Sp013	0.02
Sp006Sp010	0.005
Sp003Sp005Sp012Sp013	0.015
Sp006Sp007Sp014	0.005
Sp001Sp002Sp006Sp007Sp010Sp014	0.005
Sp001Sp002Sp006Sp008	0.02
Sp006Sp008	0.01
Sp001Sp002Sp007Sp008Sp010	0.005
Sp007Sp008Sp010	0.005
Sp000Sp012	0.01
Sp001Sp002Sp007Sp010Sp014	0.005
