split	value
Sp000	100
Sp006	100
Sp011	100
Sp003	100
Sp004	100
Sp002	100
Sp007	100
Sp005	100
Sp008	100
Sp001	100
Sp010	100
Sp009	100
Sp003Sp011	0.86
Sp002Sp004	0.845
Sp002Sp003Sp004Sp011	0.7
Sp002Sp003Sp004Sp006Sp011	0.48
Sp005Sp007	0.755
Sp001Sp008	0.615
Sp001Sp005Sp007Sp008	100
Sp000Sp009Sp010	0.39
Sp009Sp010	0.95
Sp000Sp001Sp008Sp009Sp010	0.04
Sp000Sp001Sp006Sp008Sp009Sp010	0.005
Sp002Sp003	0.11
Sp002Sp003Sp004	0.14
Sp000Sp001Sp005Sp006Sp007Sp008	0.125
Sp001Sp005Sp006Sp007Sp008	0.16
Sp005Sp007Sp008	0.235
Sp000Sp001Sp005Sp007Sp008	0.28
Sp002Sp003Sp011	0.04
Sp006Sp009Sp010	0.025
Sp001Sp005Sp008	0.11
Sp002Sp003Sp004Sp006Sp007Sp011	0.075
Sp006Sp007	0.09
Sp005Sp008	0.095
Sp000Sp001	0.135
Sp003Sp006Sp011	0.2
Sp001Sp008Sp009Sp010	0.01
Sp000Sp005Sp007	0.045
Sp000Sp001Sp009Sp010	0.02
Sp005Sp006Sp007	0.025
Sp005Sp006Sp007Sp008	0.015
Sp000Sp002Sp003Sp004Sp011	0.02
Sp000Sp002Sp003Sp004Sp006Sp011	0.05
Sp000Sp007	0.01
Sp001Sp005	0.025
Sp002Sp003Sp004Sp010Sp011	0.005
Sp001Sp006Sp008	0.03
Sp000Sp005Sp007Sp009Sp010	0.005
Sp001Sp006	0.04
Sp000Sp005Sp007Sp008Sp009Sp010	0.015
Sp000Sp001Sp008	0.03
Sp009Sp010Sp011	0.065
Sp000Sp005	0.075
Sp000Sp001Sp005Sp008	0.08
Sp000Sp010	0.03
Sp000Sp005Sp008	0.005
Sp000Sp001Sp006	0.01
Sp005Sp007Sp008Sp009Sp010	0.03
Sp003Sp006Sp009Sp010Sp011	0.025
Sp006Sp009Sp010Sp011	0.06
Sp000Sp005Sp007Sp008	0.01
Sp007Sp008	0.005
Sp000Sp001Sp005Sp009Sp010	0.005
Sp000Sp001Sp005	0.025
Sp001Sp002Sp004Sp008	0.005
Sp009Sp011	0.015
Sp000Sp009Sp010Sp011	0.025
Sp002Sp003Sp004Sp006	0.005
Sp000Sp002Sp003Sp004	0.015
Sp000Sp001Sp005Sp007	0.01
Sp006Sp008	0.005
Sp005Sp008Sp009Sp010	0.005
Sp000Sp006Sp009Sp010	0.01
Sp001Sp005Sp007	0.005
Sp008Sp009Sp010	0.015
Sp005Sp007Sp009Sp010	0.005
Sp006Sp011	0.01
Sp006Sp008Sp009Sp010Sp011	0.005
Sp000Sp006	0.01
Sp002Sp003Sp004Sp007Sp011	0.005
Sp005Sp006Sp007Sp008Sp009Sp010	0.015
Sp000Sp006Sp009Sp010Sp011	0.04
Sp001Sp002Sp004Sp005Sp007Sp008	0.005
Sp002Sp005Sp007	0.005
Sp003Sp004Sp006Sp011	0.005
Sp003Sp009Sp010Sp011	0.005
Sp001Sp005Sp006Sp007	0.005
Sp010Sp011	0.005
Sp001Sp002Sp003Sp004Sp008	0.005
Sp001Sp009Sp010	0.01
Sp000Sp008	0.005
Sp002Sp004Sp005Sp007Sp008	0.005
Sp001Sp007Sp008	0.005
Sp000Sp005Sp009Sp010	0.005
