split	value
Sp000	100
Sp001	100
Sp007	100
Sp002	100
Sp010	100
Sp004	100
Sp011	100
Sp009	100
Sp008	100
Sp003	100
Sp006	100
Sp005	100
Sp000Sp001	1.0
Sp002Sp007	0.78
Sp000Sp001Sp002Sp007	0.24
Sp003Sp008	0.725
Sp003Sp008Sp009	0.52
Sp003Sp008Sp009Sp011	0.875
Sp003Sp004Sp008Sp009Sp011	0.885
Sp000Sp001Sp002Sp005Sp006Sp007	0.09
Sp005Sp006	0.995
Sp005Sp006Sp010	0.585
Sp000Sp001Sp010	0.12
Sp003Sp009	0.145
Sp000Sp001Sp005Sp006Sp010	0.505
Sp009Sp011	0.355
Sp000Sp001Sp005Sp006	0.185
Sp003Sp009Sp011	0.15
Sp002Sp005Sp006Sp007Sp010	0.07
Sp000Sp001Sp003Sp008Sp009Sp011	0.055
Sp003Sp011	0.045
Sp005Sp006Sp007	0.07
Sp002Sp003Sp004Sp008Sp009Sp011	0.125
Sp003Sp004Sp009Sp011	0.06
Sp004Sp009Sp011	0.03
Sp005Sp006Sp007Sp010	0.035
Sp004Sp005Sp006Sp010	0.015
Sp000Sp001Sp002	0.06
Sp002Sp003Sp008Sp009Sp011	0.02
Sp004Sp005Sp006Sp007	0.005
Sp003Sp008Sp011	0.035
Sp002Sp004Sp007Sp010	0.005
Sp002Sp004Sp007	0.015
Sp002Sp004	0.005
Sp000Sp001Sp004	0.01
Sp000Sp001Sp002Sp004Sp007	0.005
Sp009Sp010	0.005
Sp003Sp008Sp009Sp010Sp011	0.01
Sp000Sp001Sp005Sp006Sp007	0.035
Sp000Sp001Sp002Sp007Sp010	0.025
Sp002Sp005Sp006Sp007	0.025
Sp004Sp011	0.035
Sp003Sp004Sp008Sp011	0.015
Sp000Sp001Sp008	0.005
Sp000Sp001Sp004Sp005Sp006Sp010	0.005
Sp005Sp008	0.005
Sp000Sp001Sp002Sp006Sp007Sp010	0.005
Sp002Sp004Sp005Sp006Sp007	0.005
Sp000Sp001Sp007	0.005
