split	value
Sp016	100
Sp018	100
Sp019	100
Sp014	100
Sp010	100
Sp011	100
Sp006	100
Sp009	100
Sp013	100
Sp012	100
Sp007	100
Sp005	100
Sp008	100
Sp004	100
Sp003	100
Sp015	100
Sp002	100
Sp001	100
Sp017	100
Sp000	100
Sp010Sp014	0.935
Sp006Sp011	1.0
Sp006Sp010Sp011Sp014	0.715
Sp012Sp013	0.595
Sp005Sp007	0.735
Sp005Sp007Sp012Sp013	0.17
Sp004Sp008	0.33
Sp003Sp004Sp008	0.79
Sp003Sp004Sp005Sp007Sp008Sp012Sp013	0.12
Sp002Sp015	0.955
Sp002Sp003Sp004Sp005Sp007Sp008Sp012Sp013Sp015	0.03
Sp000Sp001Sp006Sp010Sp011Sp014Sp016Sp017Sp018Sp019	0.08
Sp000Sp006Sp010Sp011Sp014Sp016Sp017Sp018Sp019	0.975
Sp000Sp016Sp017Sp018Sp019	0.83
Sp000Sp016Sp017Sp018	0.055
Sp000Sp016Sp017	1.0
Sp000Sp017	1.0
Sp008Sp013	0.01
Sp004Sp008Sp013	0.01
Sp003Sp004Sp008Sp013	0.09
Sp003Sp004Sp005Sp007Sp008Sp013	0.07
Sp001Sp002Sp015	0.705
Sp001Sp002Sp003Sp004Sp005Sp007Sp008Sp013Sp015	0.005
Sp000Sp006Sp009Sp010Sp011Sp014Sp016Sp017Sp018Sp019	0.115
Sp000Sp010Sp014Sp016Sp017Sp018Sp019	0.285
Sp000Sp016Sp017Sp019	0.84
Sp008Sp012Sp013	0.005
Sp005Sp008Sp012Sp013	0.005
Sp004Sp005Sp008Sp012Sp013	0.005
Sp003Sp004Sp005Sp008Sp012Sp013	0.02
Sp003Sp004Sp005Sp007Sp008Sp009Sp012Sp013	0.31
Sp009Sp013	0.035
Sp009Sp012Sp013	0.085
Sp005Sp007Sp009Sp012Sp013	0.36
Sp003Sp004	0.57
Sp002Sp003Sp004Sp015	0.06
Sp001Sp002Sp003Sp004Sp015	0.03
Sp001Sp002Sp003Sp004Sp008Sp015	0.465
Sp003Sp004Sp008Sp012Sp013	0.115
Sp003Sp004Sp008Sp009Sp012Sp013	0.055
Sp006Sp010Sp011Sp014Sp018	0.145
Sp005Sp009	0.13
Sp003Sp004Sp005Sp008Sp009	0.045
Sp003Sp004Sp005Sp007Sp008Sp009	0.025
Sp005Sp007Sp013	0.095
Sp005Sp007Sp009Sp013	0.065
Sp004Sp015	0.035
Sp003Sp004Sp015	0.035
Sp002Sp003Sp004Sp008Sp015	0.235
Sp004Sp009	0.01
Sp003Sp004Sp009	0.01
Sp003Sp004Sp009Sp012Sp013	0.005
Sp001Sp002Sp003Sp004Sp008Sp009Sp012Sp013Sp015	0.045
Sp006Sp010Sp011	0.065
Sp003Sp004Sp008Sp009Sp013	0.045
Sp003Sp004Sp005Sp007Sp008Sp009Sp013	0.1
Sp005Sp007Sp009	0.265
Sp000Sp006Sp010Sp011Sp014Sp016Sp017Sp018	0.1
Sp010Sp014Sp018	0.02
Sp000Sp001Sp002Sp010Sp014Sp015Sp016Sp017Sp018Sp019	0.02
Sp001Sp002Sp003Sp004Sp008Sp012Sp013Sp015	0.065
Sp002Sp003Sp004Sp008Sp012Sp015	0.01
Sp002Sp003Sp004Sp005Sp007Sp008Sp012Sp015	0.005
Sp000Sp006Sp010Sp011Sp012Sp014Sp016Sp017Sp018Sp019	0.035
Sp002Sp003Sp004Sp008Sp013Sp015	0.005
Sp002Sp003Sp004Sp005Sp007Sp008Sp009Sp013Sp015	0.01
Sp005Sp012Sp013	0.03
Sp005Sp009Sp012Sp013	0.03
Sp003Sp004Sp012Sp013	0.035
Sp003Sp004Sp008Sp012	0.025
Sp003Sp004Sp005Sp007Sp008Sp009Sp012	0.015
Sp003Sp004Sp005Sp008	0.02
Sp001Sp002Sp003Sp004Sp005Sp008Sp015	0.01
Sp001Sp002Sp003Sp004Sp005Sp008Sp012Sp013Sp015	0.01
Sp000Sp006Sp007Sp010Sp011Sp014Sp016Sp017Sp018Sp019	0.015
Sp003Sp004Sp005Sp008Sp009Sp013	0.015
Sp003Sp004Sp005Sp008Sp009Sp012Sp013	0.035
Sp007Sp012	0.015
Sp005Sp007Sp012	0.02
Sp007Sp013	0.015
Sp005Sp012	0.01
Sp005Sp009Sp012	0.005
Sp005Sp007Sp009Sp012	0.005
Sp004Sp013	0.01
Sp003Sp004Sp013	0.045
Sp003Sp004Sp005Sp007Sp012Sp013	0.025
Sp005Sp013	0.035
Sp003Sp004Sp005Sp008Sp013	0.005
Sp002Sp003Sp004Sp005Sp007Sp008Sp013Sp015	0.005
Sp003Sp004Sp012	0.025
Sp003Sp004Sp005Sp007Sp012	0.005
Sp003Sp004Sp005Sp007Sp008	0.02
Sp004Sp012	0.01
Sp003Sp004Sp005Sp007Sp008Sp012	0.01
Sp001Sp002Sp003Sp004Sp005Sp008Sp009Sp015	0.01
Sp001Sp002Sp003Sp004Sp008Sp012Sp015	0.005
Sp001Sp002Sp003Sp004Sp005Sp007Sp008Sp012Sp015	0.01
Sp002Sp003Sp004Sp005Sp008Sp012Sp013Sp015	0.01
Sp005Sp009Sp013	0.015
Sp002Sp003Sp004Sp008Sp012Sp013Sp015	0.015
Sp001Sp002Sp003Sp004Sp008Sp009Sp015	0.01
Sp001Sp002Sp003Sp004Sp005Sp007Sp008Sp009Sp015	0.01
Sp001Sp002Sp003Sp004Sp005Sp008Sp009Sp013Sp015	0.005
Sp004Sp005Sp007	0.005
Sp003Sp004Sp005Sp007	0.005
Sp003Sp004Sp005Sp007Sp013	0.01
Sp003Sp004Sp005Sp007Sp009Sp013	0.005
Sp002Sp003Sp004Sp005Sp008Sp009Sp012Sp013Sp015	0.005
Sp001Sp002Sp003Sp004Sp008Sp009Sp012Sp015	0.005
Sp002Sp003Sp004Sp008Sp009Sp012Sp013Sp015	0.015
Sp001Sp002Sp003Sp004Sp005Sp007Sp008Sp015	0.01
Sp003Sp004Sp009Sp013	0.015
Sp008Sp015	0.01
Sp004Sp008Sp015	0.01
Sp003Sp004Sp008Sp015	0.01
Sp003Sp004Sp008Sp009	0.005
Sp007Sp012Sp013	0.01
Sp002Sp003Sp004Sp005Sp008Sp009Sp015	0.005
Sp001Sp002Sp003Sp004Sp008Sp013Sp015	0.005
Sp004Sp009Sp013	0.005
Sp006Sp011Sp013	0.005
Sp002Sp003Sp004Sp005Sp015	0.005
Sp001Sp002Sp003Sp004Sp005Sp015	0.005
Sp000Sp006Sp010Sp011Sp013Sp014Sp016Sp017Sp018Sp019	0.005
Sp003Sp004Sp009Sp012	0.005
Sp003Sp004Sp008Sp009Sp012	0.005
Sp002Sp003Sp004Sp008Sp009Sp012Sp015	0.005
Sp003Sp004Sp005Sp008Sp012	0.005
Sp003Sp004Sp005Sp008Sp009Sp012	0.005
Sp003Sp004Sp005	0.005
Sp003Sp004Sp005Sp009	0.005
Sp007Sp009	0.005
Sp003Sp004Sp005Sp007Sp009Sp012Sp013	0.005
Sp001Sp002Sp008Sp015	0.005
Sp000Sp010Sp014Sp016Sp017Sp018	0.005
Sp000Sp010Sp014Sp016Sp017Sp019	0.005
