split	value
Sp008	100
Sp011	100
Sp010	100
Sp009	100
Sp007	100
Sp006	100
Sp005	100
Sp003	100
Sp004	100
Sp002	100
Sp001	100
Sp000	0.505
Sp009Sp010	0.25
Sp009Sp010Sp011	0.005
Sp007Sp009Sp010Sp011	0.005
Sp007Sp008Sp009Sp010Sp011	0.065
Sp000Sp001Sp002Sp003Sp004Sp005	0.875
Sp003Sp005	1.0
Sp002Sp004	0.475
Sp001Sp002Sp004	0.975
Sp001Sp002Sp003Sp004Sp005	0.72
Sp007Sp011	0.255
Sp008Sp010	0.6
Sp006Sp008Sp010	0.06
Sp006Sp008Sp009Sp010	0.475
Sp000Sp007Sp011	0.035
Sp008Sp009Sp010	0.58
Sp008Sp009Sp010Sp011	0.015
Sp006Sp008Sp009Sp010Sp011	0.185
Sp001Sp004	0.505
Sp006Sp009	0.125
Sp000Sp003Sp005	0.155
Sp007Sp008	0.05
Sp006Sp010	0.025
Sp006Sp007Sp008Sp010	0.035
Sp006Sp007Sp008Sp009Sp010	0.355
Sp007Sp008Sp010	0.03
Sp006Sp007	0.07
Sp006Sp007Sp009	0.045
Sp006Sp007Sp008Sp010Sp011	0.025
Sp001Sp002Sp004Sp009	0.02
Sp000Sp006Sp007Sp008Sp010Sp011	0.02
Sp006Sp011	0.16
Sp000Sp011	0.04
Sp004Sp009	0.005
Sp001Sp004Sp009	0.005
Sp007Sp008Sp009Sp010	0.125
Sp000Sp001Sp002Sp004Sp007Sp011	0.02
Sp000Sp001Sp002Sp004	0.055
Sp006Sp007Sp011	0.065
Sp006Sp007Sp008Sp009	0.015
Sp000Sp003Sp005Sp011	0.01
Sp008Sp010Sp011	0.005
Sp007Sp009	0.035
Sp001Sp002Sp004Sp007Sp009	0.005
Sp000Sp003Sp005Sp008Sp010Sp011	0.005
Sp001Sp002	0.01
Sp006Sp008	0.02
Sp006Sp009Sp011	0.02
Sp008Sp009	0.075
Sp006Sp007Sp009Sp011	0.015
Sp007Sp008Sp009	0.015
Sp006Sp007Sp008Sp009Sp011	0.01
Sp001Sp003Sp005	0.005
Sp006Sp007Sp008	0.01
Sp006Sp007Sp008Sp011	0.015
Sp006Sp009Sp010	0.05
Sp006Sp007Sp009Sp010	0.01
Sp004Sp006Sp008Sp009Sp010	0.005
Sp000Sp002Sp003Sp005Sp007Sp011	0.005
Sp000Sp003Sp005Sp007Sp011	0.015
Sp007Sp009Sp011	0.005
Sp010Sp011	0.005
Sp006Sp010Sp011	0.005
Sp000Sp007	0.005
Sp001Sp004Sp006	0.005
Sp001Sp003Sp004Sp005Sp006	0.005
Sp000Sp007Sp008Sp009Sp010Sp011	0.01
Sp006Sp008Sp009	0.02
Sp006Sp009Sp010Sp011	0.01
Sp006Sp007Sp009Sp010Sp011	0.01
Sp006Sp007Sp010Sp011	0.005
Sp000Sp001Sp002Sp004Sp011	0.005
Sp003Sp005Sp006	0.005
Sp006Sp008Sp010Sp011	0.005
Sp008Sp011	0.005
Sp006Sp008Sp011	0.005
Sp009Sp011	0.005
Sp001Sp009Sp011	0.005
Sp001Sp008Sp009Sp010Sp011	0.005
Sp000Sp002Sp003Sp004Sp005Sp006	0.005
Sp000Sp002Sp003Sp004Sp005	0.005
