split	value
Sp005	100
Sp004	100
Sp014	100
Sp011	100
Sp008	100
Sp006	100
Sp003	100
Sp013	100
Sp012	100
Sp001	100
Sp010	100
Sp009	100
Sp007	100
Sp002	100
Sp000	100
Sp004Sp005	1.0
Sp006Sp008	0.38
Sp006Sp008Sp011	1.0
Sp012Sp013	1.0
Sp001Sp012Sp013	0.42
Sp001Sp003Sp012Sp013	0.99
Sp001Sp003Sp006Sp008Sp011Sp012Sp013	1.0
Sp009Sp010	1.0
Sp007Sp009Sp010	1.0
Sp002Sp007Sp009Sp010	0.99
Sp000Sp002Sp007Sp009Sp010	1.0
Sp004Sp005Sp014	1.0
Sp008Sp011	0.62
Sp001Sp003	0.295
Sp003Sp012Sp013	0.28
Sp001Sp006Sp008Sp011	0.01
Sp001Sp006Sp008Sp011Sp012Sp013	0.005
Sp000Sp007Sp009Sp010	0.01
