split	value
Sp014	0.505
Sp009	100
Sp004	100
Sp003	100
Sp002	100
Sp001	100
Sp006	100
Sp005	100
Sp012	100
Sp010	100
Sp008	100
Sp007	100
Sp011	100
Sp013	100
Sp000	100
Sp004Sp009	1.0
Sp001Sp002	0.995
Sp001Sp002Sp003	0.23
Sp005Sp006	0.15
Sp007Sp008	1.0
Sp007Sp008Sp010	0.93
Sp007Sp008Sp010Sp012	1.0
Sp000Sp013	1.0
Sp000Sp011Sp013	0.995
Sp000Sp007Sp008Sp010Sp011Sp012Sp013	0.79
Sp001Sp002Sp003Sp004Sp009Sp014	0.055
Sp004Sp009Sp014	0.495
Sp001Sp002Sp006	0.29
Sp003Sp004Sp005Sp009Sp014	0.105
Sp004Sp005Sp009Sp014	0.125
Sp003Sp004Sp009Sp014	0.28
Sp003Sp014	0.19
Sp000Sp001Sp002Sp011Sp013	0.125
Sp000Sp001Sp002Sp005Sp011Sp013	0.055
Sp000Sp001Sp002Sp005Sp006Sp011Sp013	0.06
Sp004Sp007Sp008Sp009Sp010Sp012Sp014	0.06
Sp007Sp008Sp010Sp012Sp014	0.09
Sp003Sp006	0.045
Sp001Sp002Sp003Sp006	0.165
Sp001Sp002Sp003Sp004Sp006Sp009Sp014	0.105
Sp004Sp006Sp009	0.15
Sp003Sp005Sp007Sp008Sp010Sp012Sp014	0.015
Sp003Sp007Sp008Sp010Sp012Sp014	0.04
Sp001Sp002Sp005Sp006	0.225
Sp001Sp002Sp003Sp005Sp006	0.14
Sp001Sp002Sp005	0.17
Sp001Sp002Sp004Sp005Sp006Sp009Sp014	0.025
Sp001Sp002Sp004Sp005Sp006Sp009	0.04
Sp001Sp002Sp003Sp004Sp005Sp006Sp009	0.065
Sp001Sp002Sp004Sp006Sp009	0.015
Sp003Sp004Sp009	0.02
Sp003Sp004Sp005Sp006Sp009Sp014	0.03
Sp010Sp012	0.045
Sp003Sp005Sp014	0.015
Sp005Sp014	0.04
Sp003Sp004Sp006Sp009Sp014	0.085
Sp007Sp008Sp012	0.025
Sp000Sp001Sp002Sp006Sp011Sp013	0.07
Sp005Sp007Sp008Sp010Sp012Sp014	0.01
Sp001Sp002Sp003Sp004Sp005Sp009Sp014	0.06
Sp000Sp001Sp002Sp003Sp006Sp011Sp013	0.035
Sp006Sp007Sp008Sp010Sp012	0.01
Sp000Sp001Sp002Sp003Sp011Sp013	0.025
Sp000Sp001Sp002Sp003Sp005Sp011Sp013	0.015
Sp001Sp002Sp003Sp004Sp009	0.005
Sp001Sp002Sp003Sp005	0.03
Sp004Sp005Sp006Sp009Sp014	0.055
Sp000Sp006Sp011Sp013	0.025
Sp001Sp002Sp003Sp004Sp006Sp009	0.025
Sp000Sp006Sp013	0.005
Sp000Sp005Sp011Sp013	0.02
Sp004Sp006Sp009Sp014	0.045
Sp003Sp004Sp006Sp009	0.01
Sp004Sp005Sp006Sp009	0.015
Sp005Sp007Sp008Sp010Sp012	0.005
Sp004Sp005Sp009	0.025
Sp001Sp002Sp003Sp014	0.01
Sp003Sp005	0.01
Sp001Sp006	0.005
Sp002Sp003Sp004Sp005Sp009Sp014	0.005
