split	value
Sp008	100
Sp012	100
Sp003	100
Sp002	100
Sp000	100
Sp009	100
Sp014	100
Sp010	100
Sp007	100
Sp006	100
Sp005	100
Sp011	100
Sp004	100
Sp001	100
Sp013	100
Sp002Sp003	0.735
Sp000Sp002Sp003	0.995
Sp000Sp002Sp003Sp012	0.36
Sp000Sp002Sp003Sp008Sp012	0.655
Sp006Sp007	0.975
Sp006Sp007Sp010	0.75
Sp005Sp006Sp007Sp010	0.915
Sp005Sp006Sp007Sp010Sp014	0.75
Sp004Sp011	0.895
Sp004Sp005Sp006Sp007Sp010Sp011Sp014	1.0
Sp000Sp002Sp003Sp008Sp009Sp012Sp013	1.0
Sp000Sp002Sp003Sp008Sp012Sp013	0.755
Sp012Sp013	0.12
Sp009Sp012Sp013	0.09
Sp000Sp002	0.155
Sp000Sp002Sp003Sp008	0.6
Sp005Sp010	0.235
Sp009Sp012	0.05
Sp000Sp002Sp003Sp008Sp013	0.075
Sp004Sp005Sp006Sp007Sp010Sp011	0.085
Sp000Sp003	0.11
Sp000Sp002Sp003Sp012Sp013	0.04
Sp004Sp005Sp006Sp007Sp010	0.055
Sp004Sp005Sp006Sp007Sp010Sp014	0.105
Sp009Sp013	0.04
Sp000Sp002Sp003Sp008Sp009Sp013	0.02
Sp004Sp006Sp007Sp010	0.015
Sp000Sp002Sp003Sp008Sp009Sp012	0.115
Sp004Sp011Sp014	0.105
Sp007Sp010	0.02
Sp005Sp010Sp014	0.015
Sp010Sp014	0.01
Sp000Sp002Sp003Sp013	0.035
Sp006Sp007Sp010Sp014	0.05
Sp008Sp009	0.01
Sp000Sp002Sp003Sp008Sp009	0.01
Sp000Sp002Sp003Sp009	0.005
Sp006Sp010	0.005
Sp004Sp006Sp007Sp010Sp011Sp014	0.01
Sp008Sp013	0.005
Sp008Sp012	0.01
Sp002Sp003Sp008	0.005
Sp008Sp009Sp012	0.005
Sp005Sp006Sp007	0.005
