split	value
Sp014	100
Sp005	100
Sp004	100
Sp010	100
Sp009	100
Sp007	100
Sp002	100
Sp000	100
Sp003	100
Sp013	100
Sp012	100
Sp001	100
Sp008	100
Sp006	100
Sp011	100
Sp004Sp005	1.0
Sp004Sp005Sp014	0.895
Sp009Sp010	0.79
Sp007Sp009Sp010	1.0
Sp002Sp007Sp009Sp010	0.985
Sp000Sp002Sp007Sp009Sp010	0.925
Sp001Sp003Sp006Sp008Sp011Sp012Sp013	1.0
Sp012Sp013	1.0
Sp001Sp012Sp013	0.44
Sp001Sp003Sp012Sp013	0.995
Sp006Sp008Sp011	0.895
Sp006Sp008	0.85
Sp008Sp011	0.15
Sp003Sp012Sp013	0.555
Sp007Sp009	0.21
Sp000Sp002Sp004Sp005Sp007Sp009Sp010	0.105
Sp002Sp004Sp005Sp007Sp009Sp010	0.035
Sp001Sp003Sp006Sp008Sp012Sp013	0.105
Sp000Sp004Sp005Sp014	0.025
Sp001Sp003	0.005
Sp002Sp004Sp005Sp007Sp009Sp010Sp014	0.015
Sp000Sp007Sp009Sp010	0.015
Sp001Sp006Sp008Sp011Sp012Sp013	0.005
