split	value
Sp012	100
Sp016	100
Sp017	100
Sp005	100
Sp008	100
Sp006	100
Sp011	100
Sp014	100
Sp003	100
Sp002	100
Sp010	100
Sp009	100
Sp013	100
Sp007	100
Sp018	100
Sp004	100
Sp015	100
Sp001	100
Sp019	100
Sp000	100
Sp005Sp017	0.88
Sp005Sp016Sp017	0.51
Sp006Sp008	1.0
Sp003Sp014	0.57
Sp002Sp003Sp014	1.0
Sp002Sp003Sp011Sp014	1.0
Sp002Sp003Sp006Sp008Sp011Sp014	0.44
Sp002Sp003Sp005Sp006Sp008Sp011Sp014Sp016Sp017	0.145
Sp000Sp001Sp004Sp007Sp009Sp010Sp013Sp015Sp018Sp019	0.675
Sp004Sp018	0.97
Sp004Sp007Sp018	0.69
Sp004Sp007Sp013Sp018	0.645
Sp004Sp007Sp009Sp013Sp018	0.245
Sp001Sp015	1.0
Sp001Sp004Sp007Sp009Sp013Sp015Sp018	0.255
Sp001Sp004Sp007Sp009Sp010Sp013Sp015Sp018	0.505
Sp000Sp019	1.0
Sp005Sp012Sp017	0.185
Sp005Sp012Sp016Sp017	0.19
Sp007Sp013	0.135
Sp009Sp010	0.44
Sp001Sp009Sp010Sp015	0.265
Sp016Sp017	0.085
Sp005Sp006Sp008Sp016Sp017	0.005
Sp004Sp007Sp009Sp010Sp013Sp018	0.145
Sp006Sp008Sp012	0.195
Sp002Sp003	0.43
Sp002Sp003Sp005Sp011Sp014Sp016Sp017	0.215
Sp002Sp003Sp005Sp011Sp014Sp017	0.045
Sp002Sp003Sp005Sp006Sp008Sp011Sp014Sp017	0.03
Sp002Sp003Sp005Sp006Sp008Sp011Sp012Sp014Sp017	0.155
Sp002Sp003Sp005Sp011Sp012Sp014Sp017	0.025
Sp009Sp013	0.235
Sp005Sp006Sp008Sp012Sp017	0.09
Sp000Sp001Sp010Sp015Sp019	0.08
Sp001Sp010Sp015	0.035
Sp005Sp007Sp017	0.165
Sp005Sp006Sp007Sp008Sp017	0.045
Sp005Sp006Sp007Sp008Sp012Sp017	0.045
Sp000Sp001Sp004Sp009Sp010Sp013Sp015Sp016Sp018Sp019	0.075
Sp000Sp001Sp004Sp009Sp010Sp013Sp015Sp018Sp019	0.115
Sp001Sp009Sp013Sp015	0.035
Sp001Sp004Sp009Sp013Sp015Sp018	0.025
Sp001Sp004Sp009Sp010Sp013Sp015Sp018	0.11
Sp005Sp006Sp008Sp012Sp016Sp017	0.045
Sp000Sp001Sp015Sp019	0.175
Sp002Sp003Sp006Sp008Sp011Sp012Sp014	0.08
Sp005Sp007Sp016Sp017	0.055
Sp005Sp007Sp013Sp016Sp017	0.015
Sp004Sp005Sp007Sp013Sp016Sp017Sp018	0.015
Sp000Sp002Sp003Sp006Sp008Sp011Sp012Sp014Sp019	0.02
Sp005Sp009Sp012Sp017	0.045
Sp004Sp005Sp007Sp009Sp012Sp013Sp017Sp018	0.01
Sp000Sp001Sp010Sp015Sp016Sp019	0.005
Sp005Sp007Sp009Sp013Sp016Sp017	0.005
Sp005Sp007Sp009Sp012Sp013Sp016Sp017	0.005
Sp002Sp003Sp006Sp008Sp010Sp011Sp014	0.025
Sp000Sp001Sp004Sp015Sp018Sp019	0.005
Sp000Sp001Sp004Sp007Sp013Sp015Sp018Sp019	0.06
Sp002Sp003Sp011Sp014Sp016	0.01
Sp005Sp006Sp008Sp009Sp010Sp012Sp017	0.01
Sp000Sp001Sp002Sp003Sp011Sp014Sp015Sp016Sp019	0.005
Sp000Sp002Sp003Sp011Sp014Sp016Sp019	0.005
Sp001Sp009Sp015	0.115
Sp005Sp009Sp012Sp016Sp017	0.04
Sp000Sp001Sp004Sp007Sp010Sp013Sp015Sp018Sp019	0.055
Sp001Sp004Sp007Sp013Sp015Sp018	0.035
Sp000Sp010Sp019	0.01
Sp000Sp001Sp004Sp007Sp009Sp013Sp015Sp018Sp019	0.035
Sp002Sp003Sp005Sp007Sp011Sp014Sp017	0.015
Sp002Sp003Sp005Sp006Sp007Sp008Sp011Sp014Sp017	0.025
Sp004Sp013Sp018	0.075
Sp005Sp007Sp012Sp016Sp017	0.02
Sp004Sp009Sp013Sp018	0.025
Sp004Sp009Sp010Sp013Sp018	0.045
Sp005Sp006Sp008Sp017	0.025
Sp005Sp006Sp008Sp009Sp012Sp017	0.015
Sp000Sp001Sp004Sp007Sp013Sp015Sp016Sp018Sp019	0.01
Sp005Sp009Sp017	0.055
Sp004Sp005Sp007Sp009Sp013Sp017Sp018	0.03
Sp004Sp005Sp007Sp009Sp013Sp016Sp017Sp018	0.025
Sp007Sp017	0.03
Sp005Sp007Sp009Sp017	0.005
Sp005Sp007Sp009Sp010Sp017	0.005
Sp000Sp001Sp004Sp012Sp013Sp015Sp016Sp018Sp019	0.01
Sp000Sp001Sp004Sp013Sp015Sp016Sp018Sp019	0.01
Sp000Sp001Sp004Sp013Sp015Sp018Sp019	0.01
Sp001Sp004Sp013Sp015Sp018	0.01
Sp007Sp018	0.03
Sp005Sp009Sp010Sp016Sp017	0.005
Sp004Sp005Sp007Sp009Sp010Sp013Sp016Sp017Sp018	0.01
Sp000Sp001Sp004Sp007Sp010Sp013Sp015Sp016Sp018Sp019	0.03
Sp002Sp003Sp006Sp008Sp011Sp012Sp014Sp016	0.025
Sp001Sp004Sp005Sp007Sp009Sp013Sp015Sp017Sp018	0.015
Sp000Sp002Sp003Sp006Sp008Sp011Sp012Sp014Sp016Sp019	0.025
Sp002Sp003Sp005Sp011Sp012Sp014Sp016Sp017	0.045
Sp000Sp001Sp004Sp007Sp009Sp012Sp013Sp015Sp018Sp019	0.005
Sp000Sp012Sp019	0.005
Sp000Sp001Sp009Sp010Sp013Sp015Sp019	0.005
Sp009Sp010Sp013	0.01
Sp001Sp009Sp010Sp013Sp015	0.025
Sp005Sp007Sp012Sp017	0.02
Sp005Sp009	0.01
Sp005Sp009Sp012	0.005
