split	value
Sp011	100
Sp009	100
Sp003	100
Sp014	100
Sp010	100
Sp013	100
Sp012	100
Sp004	100
Sp007	100
Sp008	100
Sp006	100
Sp005	100
Sp002	100
Sp001	100
Sp000	100
Sp003Sp009	0.99
Sp003Sp009Sp011	1.0
Sp012Sp013	0.925
Sp005Sp006	1.0
Sp005Sp006Sp008	0.1
Sp005Sp006Sp007Sp008	0.675
Sp001Sp002	0.875
Sp001Sp002Sp005Sp006Sp007Sp008	0.675
Sp001Sp002Sp004Sp005Sp006Sp007Sp008	0.86
Sp000Sp003Sp009Sp010Sp011Sp014	1.0
Sp000Sp003Sp009Sp011Sp014	0.795
Sp003Sp009Sp011Sp014	0.96
Sp005Sp006Sp007	0.685
Sp000Sp003Sp009Sp010Sp011	0.035
Sp000Sp010	0.205
Sp007Sp008	0.175
Sp004Sp005Sp006	0.11
Sp004Sp005Sp006Sp007Sp008	0.19
Sp000Sp003Sp004Sp009Sp010Sp011Sp014	0.135
Sp004Sp005Sp006Sp007	0.135
Sp001Sp002Sp008	0.175
Sp001Sp002Sp005Sp006Sp007Sp008Sp012	0.03
Sp001Sp008	0.085
Sp001Sp002Sp007Sp008	0.03
Sp001Sp002Sp005Sp006Sp007Sp008Sp013	0.015
Sp001Sp005Sp006	0.005
Sp001Sp002Sp005Sp006	0.005
Sp000Sp003Sp009Sp010Sp011Sp013Sp014	0.025
Sp001Sp002Sp004Sp005Sp006Sp007	0.005
Sp009Sp011	0.01
Sp000Sp003Sp009Sp010Sp011Sp012Sp014	0.005
Sp001Sp005Sp006Sp007	0.005
Sp001Sp005Sp006Sp007Sp008	0.04
Sp000Sp003Sp009Sp011	0.005
Sp001Sp004Sp005Sp006Sp007Sp008	0.005
Sp001Sp002Sp005Sp006Sp008	0.01
Sp001Sp002Sp005Sp006Sp007	0.005
Sp001Sp005Sp006Sp008	0.005
Sp002Sp008	0.005
Sp001Sp002Sp008Sp012Sp013	0.005
