split	value
Sp005	100
Sp003	100
Sp000	100
Sp004	100
Sp002	100
Sp001	100
Sp006	100
Sp011	100
Sp007	100
Sp009	100
Sp008	100
Sp010	100
Sp003Sp005	0.99
Sp000Sp003Sp005	0.73
Sp002Sp004	0.91
Sp001Sp002Sp004	0.95
Sp006Sp007Sp008Sp009Sp010Sp011	0.97
Sp007Sp008Sp009Sp010Sp011	0.26
Sp007Sp011	0.71
Sp008Sp009Sp010	0.37
Sp008Sp009	0.09
Sp000Sp001Sp002Sp004	0.175
Sp006Sp007Sp008Sp010Sp011	0.395
Sp006Sp007Sp008Sp011	0.065
Sp006Sp011	0.185
Sp006Sp007Sp011	100
Sp008Sp010	0.75
Sp001Sp002	0.06
Sp001Sp002Sp003Sp004Sp005	0.08
Sp006Sp007Sp009Sp011	0.03
Sp006Sp007	0.015
Sp001Sp004	0.03
Sp007Sp008Sp010	0.03
Sp009Sp011	0.005
Sp007Sp009	0.02
Sp006Sp008Sp010Sp011	0.025
Sp007Sp008Sp010Sp011	0.125
Sp006Sp008Sp009Sp010Sp011	0.02
Sp000Sp002Sp003Sp004Sp005	0.04
Sp007Sp009Sp011	0.015
Sp007Sp008Sp009Sp010	0.035
Sp000Sp002Sp004	0.015
Sp009Sp010	0.08
Sp008Sp010Sp011	0.02
Sp006Sp007Sp008Sp009Sp010	0.01
Sp007Sp008	0.075
Sp006Sp007Sp008	0.005
Sp006Sp009Sp011	0.02
Sp006Sp007Sp010Sp011	0.01
Sp006Sp008Sp010	0.005
Sp006Sp008Sp009Sp010	0.01
Sp007Sp008Sp009Sp011	0.01
Sp006Sp010	0.005
Sp000Sp005	0.01
Sp000Sp003Sp005Sp010	0.005
Sp001Sp002Sp004Sp006Sp007Sp011	0.01
Sp007Sp008Sp011	0.04
Sp006Sp007Sp008Sp009Sp011	0.035
Sp000Sp006	0.005
Sp002Sp003Sp004Sp005	0.005
Sp006Sp009	0.01
Sp009Sp010Sp011	0.005
Sp000Sp003Sp005Sp006	0.01
Sp001Sp002Sp003Sp004	0.005
Sp007Sp008Sp009	0.005
Sp003Sp005Sp006	0.005
Sp006Sp010Sp011	0.005
