split	value
Sp018	100
Sp010	100
Sp019	100
Sp007	100
Sp017	100
Sp012	100
Sp004	100
Sp002	100
Sp013	100
Sp005	100
Sp015	100
Sp001	100
Sp016	100
Sp009	100
Sp008	100
Sp003	100
Sp006	100
Sp014	100
Sp011	100
Sp000	100
Sp007Sp019	0.225
Sp007Sp010Sp019	0.09
Sp002Sp004	0.575
Sp001Sp015	0.065
Sp001Sp005Sp015	0.015
Sp001Sp005Sp013Sp015	0.185
Sp001Sp002Sp004Sp005Sp013Sp015	0.145
Sp001Sp002Sp004Sp005Sp012Sp013Sp015	0.01
Sp001Sp002Sp004Sp005Sp012Sp013Sp015Sp017	0.005
Sp000Sp003Sp006Sp008Sp009Sp011Sp014Sp016Sp018	0.24
Sp000Sp003Sp006Sp008Sp009Sp011Sp014Sp016	100
Sp008Sp009	0.985
Sp008Sp009Sp016	0.85
Sp011Sp014	0.15
Sp000Sp011Sp014	0.625
Sp000Sp006Sp011Sp014	0.91
Sp000Sp003Sp006Sp011Sp014	0.81
Sp017Sp018	0.69
Sp002Sp004Sp015	0.08
Sp001Sp005	0.105
Sp001Sp005Sp013	0.08
Sp001Sp002Sp004Sp005Sp013Sp015Sp019	0.305
Sp001Sp002Sp004Sp005Sp007Sp013Sp015Sp019	0.415
Sp001Sp002Sp004Sp005Sp007Sp010Sp013Sp015Sp019	0.36
Sp000Sp003Sp006Sp008Sp009Sp011Sp014Sp016Sp017Sp018	0.525
Sp000Sp014	0.695
Sp001Sp013	0.285
Sp001Sp005Sp013Sp019	0.02
Sp001Sp002Sp004Sp005Sp012Sp013Sp015Sp019	0.065
Sp001Sp002Sp004Sp005Sp007Sp012Sp013Sp015Sp019	0.21
Sp000Sp003Sp006Sp011Sp014Sp017Sp018	0.22
Sp013Sp015	0.42
Sp002Sp004Sp007Sp019	0.025
Sp001Sp002Sp004Sp005Sp007Sp019	0.01
Sp002Sp013	0.025
Sp002Sp004Sp013	0.02
Sp002Sp004Sp013Sp015	0.085
Sp001Sp002Sp004Sp013Sp015	0.135
Sp001Sp002Sp004Sp013Sp015Sp019	0.135
Sp002Sp004Sp005	0.01
Sp002Sp004Sp005Sp012	0.005
Sp001Sp019	0.11
Sp001Sp015Sp019	0.05
Sp001Sp013Sp015Sp019	0.13
Sp001Sp007Sp013Sp015Sp019	0.01
Sp001Sp007Sp010Sp013Sp015Sp019	0.005
Sp000Sp006Sp014	0.295
Sp002Sp004Sp007	0.08
Sp001Sp005Sp013Sp015Sp019	0.22
Sp007Sp010	0.305
Sp005Sp013Sp015	0.035
Sp005Sp013Sp015Sp019	0.03
Sp001Sp004Sp005Sp013Sp015Sp019	0.05
Sp000Sp003Sp011Sp014	0.04
Sp005Sp019	0.16
Sp001Sp013Sp015	0.275
