split	value
Sp018	100
Sp017	100
Sp013	100
Sp019	100
Sp011	100
Sp009	100
Sp016	100
Sp015	100
Sp014	100
Sp012	100
Sp010	100
Sp008	100
Sp002	100
Sp007	100
Sp006	100
Sp005	100
Sp004	100
Sp003	100
Sp001	100
Sp000	100
Sp017Sp018	0.89
Sp011Sp019	0.995
Sp011Sp013Sp019	0.735
Sp009Sp011Sp013Sp019	0.545
Sp009Sp011Sp013Sp017Sp018Sp019	0.615
Sp014Sp015	0.905
Sp014Sp015Sp016	1.0
Sp010Sp012	0.875
Sp010Sp012Sp014Sp015Sp016	1.0
Sp005Sp006	1.0
Sp003Sp004	1.0
Sp003Sp004Sp005Sp006	1.0
Sp000Sp001	1.0
Sp000Sp001Sp003Sp004Sp005Sp006	0.49
Sp000Sp001Sp003Sp004Sp005Sp006Sp007	0.835
Sp000Sp001Sp002Sp003Sp004Sp005Sp006Sp007	0.69
Sp000Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008	1.0
Sp011Sp013Sp017Sp018Sp019	0.055
Sp002Sp008	0.19
Sp010Sp011Sp012Sp013Sp014Sp015Sp016Sp017Sp018Sp019	0.295
Sp002Sp007	0.01
Sp010Sp012Sp014Sp015Sp016Sp017Sp018	0.045
Sp011Sp018Sp019	0.11
Sp010Sp011Sp012Sp014Sp015Sp016Sp018Sp019	0.03
Sp010Sp011Sp012Sp013Sp014Sp015Sp016Sp018Sp019	0.025
Sp002Sp003Sp004Sp005Sp006	0.14
Sp000Sp001Sp007	0.495
Sp009Sp011Sp019	0.085
Sp007Sp008	0.01
Sp000Sp001Sp002Sp003Sp004Sp005Sp006	0.015
Sp012Sp014Sp015Sp016	0.125
Sp010Sp011Sp012Sp013Sp014Sp015Sp016Sp019	0.19
Sp011Sp017Sp018Sp019	0.09
Sp009Sp011Sp017Sp018Sp019	0.065
Sp015Sp016	0.095
Sp003Sp004Sp005Sp006Sp007	0.015
Sp000Sp001Sp007Sp008	0.02
Sp009Sp013	0.01
Sp000Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp017	0.015
Sp009Sp017Sp018	0.015
Sp000Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp013	0.005
Sp000Sp001Sp003Sp004Sp005Sp006Sp007Sp008	0.09
Sp010Sp012Sp013Sp014Sp015Sp016	0.01
Sp010Sp011Sp012Sp014Sp015Sp016Sp019	0.02
Sp010Sp011Sp012Sp014Sp015Sp016Sp017Sp018Sp019	0.04
Sp011Sp013Sp018Sp019	0.015
Sp009Sp010Sp011Sp012Sp013Sp014Sp015Sp016Sp019	0.035
Sp013Sp017	0.005
Sp009Sp011Sp018Sp019	0.025
Sp009Sp011Sp013Sp018Sp019	0.025
Sp013Sp019	0.005
Sp009Sp010Sp011Sp012Sp014Sp015Sp016Sp018Sp019	0.005
