split	value
Sp016	100
Sp012	100
Sp007	100
Sp004	100
Sp010	100
Sp003	100
Sp013	100
Sp011	100
Sp015	100
Sp014	100
Sp009	100
Sp005	100
Sp018	100
Sp008	100
Sp017	100
Sp006	100
Sp002	100
Sp019	100
Sp001	100
Sp000	100
Sp012Sp016	1.0
Sp007Sp012Sp016	1.0
Sp004Sp007Sp012Sp016	0.985
Sp003Sp010	0.98
Sp003Sp004Sp007Sp010Sp012Sp016	0.255
Sp005Sp009	0.925
Sp005Sp009Sp014	0.79
Sp005Sp009Sp014Sp015	0.98
Sp005Sp009Sp011Sp014Sp015	0.06
Sp005Sp009Sp011Sp013Sp014Sp015	0.755
Sp006Sp017	0.955
Sp002Sp006Sp017	0.89
Sp002Sp006Sp008Sp017	0.75
Sp002Sp006Sp008Sp017Sp018	1.0
Sp000Sp001Sp003Sp004Sp007Sp010Sp012Sp016Sp019	1.0
Sp000Sp001Sp019	1.0
Sp001Sp019	1.0
Sp005Sp009Sp013Sp014Sp015	0.94
Sp000Sp001Sp003Sp010Sp019	0.58
Sp009Sp014	0.07
Sp000Sp001Sp003Sp004Sp007Sp010Sp011Sp012Sp016Sp019	0.245
Sp014Sp015	0.2
Sp002Sp008	0.105
Sp000Sp001Sp004Sp007Sp012Sp016Sp019	0.145
Sp002Sp006Sp017Sp018	0.24
Sp005Sp009Sp013Sp014	0.01
Sp002Sp017	0.045
Sp002Sp008Sp018	0.01
Sp005Sp014	0.005
Sp007Sp010Sp012Sp016	0.005
Sp004Sp007Sp010Sp012Sp016	0.015
Sp000Sp001Sp003Sp019	0.02
Sp004Sp010	0.01
Sp005Sp009Sp015	0.005
Sp002Sp018	0.005
Sp000Sp001Sp003Sp004Sp007Sp012Sp016Sp019	0.005
Sp013Sp014	0.005
Sp013Sp014Sp015	0.01
