split	value
Sp008	100
Sp010	100
Sp005	100
Sp016	100
Sp019	100
Sp015	100
Sp004	100
Sp006	100
Sp003	100
Sp009	100
Sp017	100
Sp018	100
Sp013	100
Sp014	100
Sp007	100
Sp012	100
Sp011	100
Sp002	100
Sp001	100
Sp000	0.505
Sp015Sp019	0.345
Sp015Sp016Sp019	0.11
Sp003Sp006	0.23
Sp003Sp004Sp006	0.85
Sp003Sp004Sp006Sp015Sp016Sp019	0.08
Sp013Sp018	0.02
Sp013Sp017Sp018	0.005
Sp007Sp014	0.185
Sp007Sp013Sp014Sp017Sp018	0.01
Sp007Sp009Sp013Sp014Sp017Sp018	0.01
Sp002Sp011	0.02
Sp002Sp011Sp012	0.39
Sp002Sp007Sp009Sp011Sp012Sp013Sp014Sp017Sp018	0.025
Sp000Sp001Sp005Sp008Sp010	0.125
Sp000Sp001Sp008Sp010	0.21
Sp000Sp001Sp008	1.0
Sp000Sp001	1.0
Sp013Sp014	0.48
Sp011Sp012	0.64
Sp011Sp012Sp013Sp014	0.11
Sp009Sp011Sp012Sp013Sp014	0.105
Sp015Sp017Sp019	0.035
Sp002Sp018	0.085
Sp002Sp005Sp018	0.015
Sp002Sp005Sp007Sp018	0.005
Sp002Sp005Sp007Sp015Sp017Sp018Sp019	0.015
Sp000Sp001Sp003Sp004Sp006Sp008Sp010Sp016	0.015
Sp000Sp001Sp003Sp004Sp006Sp008Sp010	0.035
Sp004Sp006	0.725
Sp007Sp010	0.55
Sp005Sp007Sp010	0.005
Sp009Sp013Sp014	0.155
Sp018Sp019	0.35
Sp002Sp011Sp012Sp018Sp019	0.025
Sp002Sp009Sp011Sp012Sp013Sp014Sp018Sp019	0.005
Sp002Sp009Sp011Sp012Sp013Sp014Sp016Sp018Sp019	0.015
Sp000Sp001Sp003Sp004Sp005Sp006Sp007Sp008Sp010Sp017	0.025
Sp000Sp001Sp003Sp004Sp006Sp008Sp017	0.025
Sp000Sp001Sp008Sp017	0.03
Sp003Sp004Sp006Sp016	0.055
Sp007Sp010Sp014	0.175
Sp013Sp015Sp018Sp019	0.03
Sp009Sp013Sp015Sp018Sp019	0.01
Sp005Sp009Sp013Sp015Sp018Sp019	0.005
Sp002Sp005Sp009Sp011Sp012Sp013Sp015Sp018Sp019	0.01
Sp000Sp001Sp003Sp004Sp006Sp008Sp016Sp017	0.01
Sp000Sp001Sp003Sp004Sp006Sp008Sp016	0.03
Sp015Sp018Sp019	0.13
Sp002Sp015Sp018Sp019	0.035
Sp002Sp003Sp004Sp006Sp015Sp018Sp019	0.005
Sp000Sp001Sp005Sp007Sp008Sp010Sp016Sp017	0.015
Sp000Sp001Sp005Sp007Sp008Sp010Sp017	0.035
Sp000Sp001Sp005Sp007Sp008Sp010	0.085
Sp000Sp001Sp007Sp008Sp010	0.175
Sp003Sp004Sp006Sp009	0.125
Sp011Sp012Sp013Sp014Sp016	0.04
Sp002Sp019	0.065
Sp002Sp018Sp019	0.145
Sp002Sp015Sp017Sp018Sp019	0.045
Sp000Sp001Sp003Sp004Sp005Sp006Sp007Sp008Sp009Sp010	0.045
Sp005Sp015Sp019	0.01
Sp005Sp015Sp017Sp019	0.01
Sp005Sp011Sp012Sp013Sp014Sp015Sp016Sp017Sp019	0.005
Sp000Sp001Sp003Sp004Sp006Sp007Sp008Sp009Sp010Sp018	0.01
Sp000Sp001Sp003Sp004Sp006Sp007Sp008Sp009Sp010	0.045
Sp000Sp001Sp003Sp004Sp006Sp008Sp009	0.045
Sp009Sp013	0.095
Sp007Sp015Sp019	0.01
Sp007Sp009Sp013Sp014Sp015Sp019	0.01
Sp007Sp009Sp013Sp014Sp015Sp017Sp019	0.005
Sp007Sp009Sp013Sp014Sp015Sp017Sp018Sp019	0.015
Sp002Sp005Sp011Sp012	0.115
Sp000Sp001Sp008Sp010Sp016	0.005
Sp013Sp019	0.035
Sp013Sp016Sp019	0.01
Sp009Sp013Sp016Sp019	0.005
Sp009Sp013Sp015Sp016Sp019	0.01
Sp003Sp004Sp006Sp009Sp013Sp015Sp016Sp019	0.005
Sp000Sp001Sp005Sp007Sp008Sp010Sp014Sp017Sp018	0.005
Sp000Sp001Sp005Sp007Sp008Sp010Sp014Sp018	0.02
Sp000Sp001Sp005Sp007Sp008Sp010Sp014	0.065
Sp000Sp001Sp005Sp008	0.23
Sp003Sp004Sp006Sp015Sp019	0.035
Sp011Sp012Sp013	0.07
Sp009Sp011Sp012Sp013	0.04
Sp002Sp009Sp011Sp012Sp013Sp018	0.015
Sp002Sp007Sp009Sp010Sp011Sp012Sp013Sp014Sp018	0.005
Sp000Sp001Sp003Sp004Sp005Sp006Sp008Sp015Sp016Sp019	0.005
Sp009Sp012Sp013	0.005
Sp009Sp012Sp013Sp015Sp019	0.005
Sp009Sp012Sp013Sp014Sp015Sp019	0.005
Sp002Sp009Sp011Sp012Sp013Sp014Sp015Sp019	0.005
Sp002Sp009Sp011Sp012Sp013Sp014Sp015Sp016Sp019	0.01
Sp000Sp001Sp003Sp004Sp006Sp007Sp008Sp010Sp017	0.025
Sp000Sp001Sp003Sp004Sp006Sp007Sp008Sp010	0.065
Sp007Sp017	0.025
Sp002Sp015Sp019	0.035
Sp002Sp005Sp015Sp018Sp019	0.025
Sp013Sp014Sp015	0.05
Sp013Sp014Sp015Sp017	0.05
Sp013Sp014Sp015Sp016Sp017	0.055
Sp007Sp009Sp010	0.015
Sp003Sp004Sp006Sp018Sp019	0.03
Sp003Sp004Sp006Sp007Sp009Sp010Sp018Sp019	0.005
