split	value
Sp013	100
Sp012	100
Sp011	100
Sp008	100
Sp017	100
Sp016	100
Sp000	100
Sp001	100
Sp006	100
Sp014	100
Sp010	100
Sp005	100
Sp004	100
Sp018	100
Sp003	100
Sp002	100
Sp009	100
Sp007	100
Sp019	100
Sp015	100
Sp011Sp012	0.935
Sp008Sp011Sp012	0.4
Sp008Sp011Sp012Sp013	0.8
Sp000Sp001	1.0
Sp000Sp001Sp016	0.495
Sp000Sp001Sp016Sp017	0.895
Sp000Sp001Sp008Sp011Sp012Sp013Sp016Sp017	0.685
Sp010Sp014	0.265
Sp004Sp005	0.825
Sp002Sp003	1.0
Sp002Sp003Sp018	0.46
Sp002Sp003Sp004Sp005Sp018	0.605
Sp002Sp003Sp004Sp005Sp010Sp014Sp018	0.765
Sp002Sp003Sp004Sp005Sp006Sp010Sp014Sp018	0.135
Sp007Sp009Sp015Sp019	0.23
Sp007Sp009	0.435
Sp015Sp019	0.41
Sp016Sp017	0.405
Sp004Sp005Sp018	0.205
Sp002Sp003Sp004Sp005Sp014Sp018	0.6
Sp007Sp009Sp015	0.185
Sp011Sp012Sp013	0.555
Sp005Sp014	0.045
Sp004Sp018	0.115
Sp002Sp003Sp004Sp018	0.065
Sp009Sp015Sp019	0.235
Sp002Sp003Sp004Sp005	0.13
Sp000Sp001Sp006Sp007Sp008Sp011Sp012Sp013Sp016Sp017	0.27
Sp006Sp007Sp008Sp011Sp012Sp013	0.025
Sp006Sp007	0.275
Sp009Sp015	0.23
Sp000Sp001Sp006Sp016Sp017	0.05
Sp000Sp001Sp006Sp008Sp011Sp012Sp013Sp016Sp017	0.28
Sp002Sp003Sp004Sp005Sp010Sp014Sp018Sp019	0.28
Sp010Sp019	0.165
Sp000Sp001Sp015	0.005
Sp008Sp016Sp017	0.02
Sp008Sp011Sp012Sp013Sp016Sp017	0.02
Sp000Sp001Sp007Sp009Sp015Sp019	0.005
Sp007Sp009Sp019	0.015
Sp009Sp019	0.07
Sp000Sp001Sp007Sp009Sp015Sp016Sp017	0.01
Sp002Sp003Sp004Sp005Sp006Sp010Sp014Sp018Sp019	0.035
Sp010Sp018	0.075
Sp002Sp003Sp004Sp005Sp014	0.08
Sp000Sp001Sp017	0.07
Sp002Sp003Sp004Sp005Sp010Sp014Sp015Sp018Sp019	0.35
Sp000Sp001Sp008Sp011Sp012Sp016Sp017	0.045
Sp014Sp018	0.02
Sp002Sp003Sp014Sp018	0.115
Sp002Sp003Sp004Sp005Sp010Sp013Sp014Sp018	0.005
Sp006Sp007Sp009Sp015Sp019	0.035
Sp006Sp008Sp011Sp012	0.01
Sp013Sp016	0.025
Sp000Sp001Sp013Sp016	0.02
Sp000Sp001Sp006Sp008Sp011Sp012Sp013Sp016	0.005
Sp002Sp003Sp010Sp014Sp018	0.05
Sp007Sp009Sp017	0.01
Sp004Sp005Sp010Sp014	0.005
Sp006Sp007Sp009	0.075
Sp007Sp008	0.005
Sp006Sp007Sp008	0.005
Sp000Sp001Sp006Sp007Sp008Sp016Sp017	0.025
