split	value
Sp008	100
Sp001	100
Sp014	100
Sp013	100
Sp012	100
Sp011	100
Sp010	100
Sp009	100
Sp007	100
Sp006	100
Sp005	100
Sp004	100
Sp003	0.505
Sp002	100
Sp000	100
Sp011Sp012	0.875
Sp010Sp011Sp012	0.875
Sp009Sp010Sp011Sp012	0.875
Sp007Sp009Sp010Sp011Sp012	0.335
Sp006Sp007Sp009Sp010Sp011Sp012	0.335
Sp005Sp006Sp007Sp009Sp010Sp011Sp012	0.335
Sp000Sp001Sp002Sp003Sp008Sp013Sp014	0.4
Sp000Sp001Sp002Sp008Sp013Sp014	0.045
Sp000Sp001Sp002Sp008Sp014	0.035
Sp000Sp001Sp008Sp014	0.06
Sp001Sp008Sp014	0.175
Sp001Sp008	0.06
Sp001Sp002Sp003Sp008Sp013Sp014	0.12
Sp001Sp002Sp003Sp008Sp014	0.13
Sp001Sp003Sp008Sp014	0.23
Sp008Sp014	0.4
Sp006Sp007	0.615
Sp005Sp006Sp007	0.615
Sp004Sp005Sp006Sp007	0.615
Sp001Sp009Sp010Sp011Sp012	0.055
Sp000Sp001Sp009Sp010Sp011Sp012	0.015
Sp000Sp001Sp008Sp009Sp010Sp011Sp012	0.005
Sp002Sp003Sp004Sp005Sp006Sp007Sp014	0.005
Sp003Sp004Sp005Sp006Sp007Sp014	0.015
Sp003Sp014	0.125
Sp000Sp002Sp003Sp008Sp013Sp014	0.09
Sp000Sp002Sp003Sp008Sp014	0.04
Sp000Sp002Sp008Sp014	0.015
Sp000Sp008Sp014	0.06
Sp000Sp003Sp008Sp014	0.08
Sp003Sp008Sp014	0.3
Sp002Sp009Sp010Sp011Sp012	0.215
Sp001Sp002Sp009Sp010Sp011Sp012	0.065
Sp000Sp001Sp002Sp009Sp010Sp011Sp012	0.025
Sp003Sp004Sp005Sp006Sp007Sp008Sp013	0.005
Sp003Sp004Sp005Sp006Sp007Sp008	0.01
Sp003Sp008	0.17
Sp012Sp013	0.12
Sp011Sp012Sp013	0.12
Sp010Sp011Sp012Sp013	0.12
Sp009Sp010Sp011Sp012Sp013	0.175
Sp007Sp009Sp010Sp011Sp012Sp013	0.05
Sp006Sp007Sp009Sp010Sp011Sp012Sp013	0.05
Sp000Sp001Sp002Sp003Sp004Sp008Sp014	0.05
Sp000Sp001Sp002Sp003Sp008Sp014	0.125
Sp000Sp001Sp003Sp008Sp014	0.115
Sp000Sp009Sp010Sp011Sp012	0.105
Sp000Sp009Sp010Sp011Sp012Sp013	0.095
Sp000Sp001Sp008Sp013Sp014	0.04
Sp001Sp008Sp013Sp014	0.06
Sp012Sp014	0.005
Sp011Sp012Sp014	0.005
Sp010Sp011Sp012Sp014	0.005
Sp009Sp010Sp011Sp012Sp014	0.005
Sp000Sp001Sp002Sp003Sp008Sp013	0.005
Sp000Sp001Sp003Sp008Sp013	0.005
Sp000Sp003Sp008Sp013	0.015
Sp003Sp008Sp013	0.07
Sp008Sp013	0.065
Sp001Sp003Sp008Sp013Sp014	0.195
Sp003Sp008Sp013Sp014	0.19
Sp003Sp013Sp014	0.02
Sp013Sp014	0.01
Sp002Sp003Sp008Sp013Sp014	0.055
Sp008Sp013Sp014	0.105
Sp003Sp009Sp010Sp011Sp012	0.04
Sp002Sp003Sp009Sp010Sp011Sp012	0.015
Sp001Sp014	0.08
Sp000Sp002Sp009Sp010Sp011Sp012	0.05
Sp000Sp002Sp008Sp009Sp010Sp011Sp012	0.015
Sp001Sp003Sp004Sp005Sp006Sp007Sp014	0.015
Sp003Sp004Sp005Sp006Sp007	0.005
Sp001Sp002Sp009Sp010Sp011Sp012Sp014	0.01
Sp000Sp003Sp004Sp005Sp006Sp007Sp008	0.01
Sp000Sp003Sp008	0.025
Sp000Sp003	0.005
Sp001Sp002Sp003Sp014	0.01
Sp002Sp003Sp014	0.01
Sp002Sp014	0.02
Sp000Sp001Sp003Sp008Sp013Sp014	0.235
Sp000Sp003Sp008Sp013Sp014	0.115
Sp001Sp003Sp008	0.05
Sp002Sp009Sp010Sp011Sp012Sp013	0.07
Sp003Sp004Sp005Sp006Sp007Sp013Sp014	0.005
Sp000Sp002Sp009Sp010Sp011Sp012Sp013	0.07
Sp003Sp004Sp005Sp006Sp007Sp008Sp014	0.045
Sp002Sp003Sp008Sp014	0.04
Sp001Sp003Sp014	0.045
Sp002Sp003Sp008Sp013	0.01
Sp002Sp003Sp008	0.015
Sp002Sp008	0.01
Sp000Sp001Sp003Sp014	0.015
Sp000Sp001Sp014	0.01
Sp000Sp008Sp013Sp014	0.035
Sp001Sp002Sp003Sp008	0.015
Sp008Sp009Sp010Sp011Sp012	0.005
Sp000Sp001Sp002Sp003Sp013Sp014	0.015
Sp000Sp001Sp003Sp013Sp014	0.01
Sp001Sp003Sp013Sp014	0.01
Sp002Sp003Sp009Sp010Sp011Sp012Sp013	0.02
Sp001Sp004Sp005Sp006Sp007Sp008Sp014	0.01
Sp004Sp005Sp006Sp007Sp008Sp014	0.01
Sp000Sp001Sp003Sp008	0.01
Sp002Sp008Sp014	0.03
Sp000Sp003Sp013Sp014	0.005
Sp000Sp014	0.005
Sp000Sp002Sp008Sp013Sp014	0.02
Sp002Sp008Sp013Sp014	0.02
Sp001Sp002Sp008Sp013Sp014	0.035
Sp000Sp001Sp002Sp003Sp014	0.005
Sp000Sp003Sp014	0.01
Sp001Sp003Sp008Sp013	0.02
Sp003Sp009Sp010Sp011Sp012Sp013	0.01
Sp001Sp003Sp009Sp010Sp011Sp012	0.01
Sp000Sp008Sp013	0.01
Sp001Sp002Sp008Sp014	0.04
Sp004Sp005Sp006Sp007Sp008	0.005
Sp001Sp002Sp009Sp010Sp011Sp012Sp013	0.02
Sp000Sp003Sp009Sp010Sp011Sp012	0.015
Sp001Sp002Sp008Sp013	0.005
Sp001Sp008Sp013	0.005
Sp000Sp001Sp009Sp010Sp011Sp012Sp013	0.005
Sp000Sp003Sp009Sp010Sp011Sp012Sp013	0.005
Sp000Sp001Sp003Sp009Sp010Sp011Sp012	0.005
Sp002Sp004Sp005Sp006Sp007Sp008Sp014	0.005
Sp000Sp008	0.015
Sp000Sp004Sp005Sp006Sp007Sp008Sp014	0.005
Sp001Sp003	0.015
Sp000Sp001Sp002Sp003Sp008	0.005
Sp000Sp001Sp002Sp003	0.005
Sp000Sp001Sp003	0.005
Sp000Sp001Sp008	0.005
Sp000Sp002Sp003Sp009Sp010Sp011Sp012	0.005
Sp001Sp004Sp005Sp006Sp007Sp014	0.005
Sp001Sp009Sp010Sp011Sp012Sp013	0.015
Sp002Sp008Sp013	0.005
Sp003Sp013	0.005
Sp001Sp002Sp003Sp008Sp013	0.005
Sp000Sp002Sp009Sp010Sp011Sp012Sp014	0.005
Sp001Sp003Sp004Sp005Sp006Sp007Sp013	0.005
Sp001Sp004Sp005Sp006Sp007Sp013	0.005
Sp004Sp005Sp006Sp007Sp013	0.005
Sp002Sp008Sp009Sp010Sp011Sp012	0.005
