split	value
Sp002	100
Sp000	100
Sp003	100
Sp001	100
Sp006	100
Sp005	100
Sp004	100
Sp013	100
Sp014	100
Sp012	100
Sp011	100
Sp010	100
Sp009	100
Sp008	100
Sp007	100
Sp000Sp002	1.0
Sp001Sp003	1.0
Sp000Sp001Sp002Sp003	1.0
Sp004Sp005	1.0
Sp004Sp005Sp006	0.545
Sp012Sp014	0.54
Sp012Sp013Sp014	1.0
Sp010Sp011	1.0
Sp010Sp011Sp012Sp013Sp014	1.0
Sp008Sp009	1.0
Sp008Sp009Sp010Sp011Sp012Sp013Sp014	0.87
Sp000Sp001Sp002Sp003Sp004Sp005Sp006	0.65
Sp004Sp005Sp006Sp007Sp008Sp009	0.075
Sp004Sp005Sp008Sp009	0.01
Sp006Sp007	0.05
Sp004Sp005Sp006Sp007	0.205
Sp013Sp014	0.24
Sp007Sp008Sp009	0.09
Sp000Sp001Sp002Sp003Sp006	0.395
Sp000Sp001Sp002Sp003Sp006Sp007	0.07
Sp012Sp013	0.22
Sp000Sp001Sp002Sp003Sp007	0.025
Sp004Sp005Sp007	0.015
