split	value
Sp012	100
Sp016	100
Sp019	100
Sp018	100
Sp011	100
Sp003	100
Sp002	100
Sp010	100
Sp009	100
Sp004	100
Sp017	100
Sp013	100
Sp015	100
Sp000	100
Sp007	100
Sp006	100
Sp001	100
Sp005	100
Sp008	100
Sp014	100
Sp018Sp019	1.0
Sp003Sp011	0.235
Sp002Sp003Sp011	0.895
Sp002Sp003Sp011Sp018Sp019	0.9
Sp009Sp010	1.0
Sp004Sp009Sp010	0.315
Sp000Sp015	1.0
Sp000Sp013Sp015	0.815
Sp000Sp013Sp015Sp017	0.35
Sp000Sp004Sp009Sp010Sp013Sp015Sp017	0.555
Sp001Sp005Sp006Sp007Sp008Sp012Sp014Sp016	0.14
Sp006Sp007	1.0
Sp001Sp006Sp007	1.0
Sp005Sp008Sp012Sp014Sp016	0.025
Sp005Sp008Sp012Sp014	0.995
Sp008Sp012Sp014	0.755
Sp008Sp014	0.995
Sp000Sp015Sp017	0.18
Sp002Sp003	0.305
Sp001Sp006Sp007Sp016	0.635
Sp002Sp003Sp011Sp016Sp018Sp019	0.095
Sp001Sp002Sp003Sp006Sp007Sp011Sp016Sp018Sp019	0.735
Sp004Sp017	0.65
Sp004Sp009Sp010Sp017	0.64
Sp002Sp011	0.455
Sp005Sp012	0.225
Sp002Sp003Sp004Sp009Sp010Sp011Sp017Sp018Sp019	0.12
Sp001Sp002Sp003Sp006Sp007Sp011Sp018Sp019	0.225
Sp000Sp005Sp008Sp012Sp013Sp014Sp015	0.23
Sp000Sp005Sp008Sp012Sp013Sp014Sp015Sp017	0.085
Sp002Sp003Sp018Sp019	0.1
Sp000Sp011Sp013Sp015Sp017	0.09
Sp000Sp002Sp003Sp011Sp013Sp015Sp017Sp018Sp019	0.08
Sp005Sp008Sp014	0.02
Sp002Sp003Sp004Sp009Sp010Sp011Sp018Sp019	0.01
Sp000Sp004Sp013Sp015Sp017	0.025
Sp001Sp002Sp003Sp006Sp007Sp016Sp018Sp019	0.005
Sp004Sp005Sp008Sp009Sp010Sp012Sp014	0.01
Sp000Sp005Sp008Sp012Sp013Sp014Sp015Sp016	0.02
Sp000Sp009Sp010Sp013Sp015Sp017	0.01
Sp004Sp005Sp008Sp009Sp010Sp012Sp014Sp016	0.005
Sp002Sp018Sp019	0.01
Sp000Sp011Sp013Sp015	0.01
Sp000Sp004Sp009Sp010Sp011Sp013Sp015Sp017	0.01
Sp000Sp004Sp005Sp008Sp012Sp013Sp014Sp015Sp017	0.005
Sp001Sp005Sp006Sp007Sp008Sp012Sp014	0.005
Sp001Sp006Sp007Sp008	0.005
Sp005Sp012Sp014	0.005
Sp005Sp008Sp012Sp013Sp014	0.005
Sp004Sp005Sp008Sp009Sp010Sp012Sp013Sp014Sp017	0.005
Sp000Sp009Sp010Sp011Sp013Sp015Sp017	0.005
Sp001Sp004Sp005Sp006Sp007Sp008Sp012Sp014Sp016	0.005
