split	value
Sp005	100
Sp010	100
Sp003	100
Sp008	100
Sp009	100
Sp004	100
Sp002	100
Sp011	100
Sp006	100
Sp001	100
Sp007	100
Sp000	100
Sp003Sp010	1.0
Sp003Sp005Sp010	1.0
Sp004Sp009	0.435
Sp002Sp004Sp009	0.365
Sp001Sp006	0.83
Sp000Sp007	0.945
Sp000Sp001Sp006Sp007	0.41
Sp000Sp001Sp006Sp007Sp011	0.215
Sp003Sp005Sp008Sp010	0.345
Sp002Sp004	0.405
Sp001Sp006Sp011	0.07
Sp001Sp006Sp009Sp011	0.04
Sp000Sp003Sp005Sp007Sp008Sp010	0.085
Sp000Sp007Sp008	0.045
Sp000Sp001Sp006Sp007Sp008	0.245
Sp003Sp005Sp010Sp011	0.05
Sp002Sp004Sp009Sp011	0.15
Sp001Sp006Sp009	0.125
Sp002Sp003Sp004Sp005Sp008Sp010	0.05
Sp001Sp002Sp004Sp006Sp009	0.09
Sp000Sp003Sp005Sp007Sp010Sp011	0.025
Sp000Sp007Sp011	0.15
Sp004Sp011	0.06
Sp001Sp004Sp006Sp011	0.015
Sp001Sp004Sp006Sp009Sp011	0.105
Sp001Sp004Sp006Sp009	0.155
Sp002Sp003Sp005Sp008Sp010Sp011	0.05
Sp002Sp003Sp005Sp008Sp010	0.215
Sp002Sp003Sp005Sp010	0.19
Sp001Sp006Sp008	0.095
Sp002Sp003Sp005Sp010Sp011	0.01
Sp001Sp004Sp006	0.015
Sp002Sp003Sp005Sp008Sp009Sp010	0.02
Sp002Sp004Sp011	0.085
Sp002Sp003Sp004Sp005Sp009Sp010	0.15
Sp002Sp003Sp004Sp005Sp010	0.015
Sp001Sp009	0.135
Sp000Sp006Sp007Sp011	0.02
Sp001Sp003Sp005Sp008Sp009Sp010	0.01
Sp000Sp006Sp007	0.075
Sp000Sp001Sp006Sp007Sp009	0.02
Sp006Sp007	0.03
Sp003Sp005Sp008Sp010Sp011	0.015
Sp001Sp004Sp009	0.02
Sp003Sp005Sp009Sp010	0.02
Sp004Sp009Sp011	0.1
Sp001Sp006Sp007	0.015
Sp001Sp002Sp004Sp009	0.015
Sp003Sp005Sp008Sp009Sp010	0.01
Sp000Sp003Sp005Sp007Sp010	0.03
Sp000Sp002Sp003Sp005Sp007Sp010	0.015
Sp006Sp008	0.015
Sp001Sp006Sp008Sp009	0.005
Sp009Sp011	0.005
Sp000Sp001Sp006	0.01
Sp001Sp006Sp008Sp011	0.02
Sp001Sp006Sp008Sp009Sp011	0.005
Sp000Sp006Sp007Sp008	0.02
Sp006Sp011	0.005
Sp004Sp006Sp011	0.005
Sp004Sp006	0.025
Sp001Sp002Sp004Sp006Sp008	0.005
Sp008Sp011	0.01
Sp002Sp004Sp006	0.005
Sp001Sp002Sp004Sp009Sp011	0.015
Sp001Sp007	0.005
Sp002Sp003Sp004Sp005Sp010Sp011	0.01
Sp002Sp008	0.01
Sp000Sp007Sp008Sp011	0.025
Sp000Sp011	0.01
Sp000Sp001Sp004Sp006Sp007	0.005
