split	value
Sp005	100
Sp015	100
Sp009	100
Sp013	100
Sp006	100
Sp003	100
Sp012	100
Sp011	100
Sp014	100
Sp008	100
Sp000	100
Sp018	100
Sp016	100
Sp001	100
Sp019	100
Sp010	100
Sp007	100
Sp004	100
Sp002	100
Sp017	100
Sp006Sp013	0.27
Sp011Sp012	0.88
Sp008Sp014	0.99
Sp008Sp011Sp012Sp014	0.255
Sp000Sp008Sp011Sp012Sp014	0.8
Sp000Sp003Sp008Sp011Sp012Sp014	0.075
Sp000Sp003Sp006Sp008Sp011Sp012Sp013Sp014	0.21
Sp000Sp003Sp006Sp008Sp009Sp011Sp012Sp013Sp014	0.01
Sp016Sp018	0.91
Sp001Sp016Sp018	0.05
Sp002Sp004Sp005Sp007Sp010Sp015Sp017Sp019	0.005
Sp002Sp004Sp005Sp007Sp010Sp017Sp019	0.01
Sp002Sp004Sp007Sp010Sp017Sp019	0.065
Sp007Sp010	0.715
Sp004Sp007Sp010	0.22
Sp002Sp004Sp007Sp010	0.225
Sp002Sp004Sp007Sp010Sp019	0.135
Sp003Sp006Sp013	0.1
Sp000Sp003Sp006Sp013	0.03
Sp001Sp002Sp004Sp005Sp007Sp009Sp010Sp015Sp017Sp019	0.52
Sp005Sp009	0.25
Sp001Sp005Sp009	0.105
Sp002Sp004Sp007Sp010Sp015Sp017Sp019	0.04
Sp002Sp007Sp010	0.16
Sp006Sp013Sp016Sp018	0.13
Sp000Sp008Sp014	0.38
Sp000Sp006Sp008Sp011Sp012Sp013Sp014Sp016Sp018	0.11
Sp001Sp002Sp003Sp004Sp005Sp007Sp009Sp010Sp017Sp019	0.005
Sp002Sp003	0.045
Sp002Sp003Sp007Sp010	0.015
Sp001Sp002Sp003Sp007Sp010	0.005
Sp004Sp005Sp009Sp017Sp019	0.01
Sp004Sp009	0.38
Sp005Sp017Sp019	0.05
Sp005Sp017	0.015
Sp002Sp017	0.14
Sp004Sp009Sp015	0.185
Sp006Sp007Sp010	0.225
Sp013Sp016Sp018	0.35
Sp003Sp013Sp016Sp018	0.055
Sp000Sp003Sp008Sp011Sp012Sp013Sp014Sp016Sp018	0.11
Sp001Sp002Sp004Sp005Sp009Sp015Sp017Sp019	0.05
Sp001Sp002Sp005Sp017Sp019	0.015
Sp001Sp005Sp019	0.145
Sp001Sp005	0.34
Sp003Sp006	0.15
Sp000Sp011Sp012	0.26
Sp000Sp003Sp006Sp008Sp011Sp012Sp014	0.025
Sp001Sp002Sp004Sp005Sp007Sp009Sp010Sp015Sp019	0.07
Sp001Sp015	0.2
Sp002Sp004Sp005Sp007Sp009Sp010Sp019	0.05
Sp017Sp019	0.035
Sp003Sp006Sp013Sp016Sp018	0.14
Sp001Sp002Sp004Sp005Sp007Sp010Sp015Sp017Sp019	0.125
Sp001Sp005Sp015	0.02
Sp000Sp008Sp011Sp012Sp013Sp014Sp016Sp018	0.195
Sp000Sp001Sp008Sp011Sp012Sp013Sp014Sp016Sp018	0.03
Sp004Sp007	0.165
Sp004Sp007Sp009	0.01
Sp004Sp007Sp009Sp015	0.015
Sp006Sp010	0.14
Sp003Sp006Sp010	0.05
Sp002Sp003Sp006Sp010	0.04
Sp002Sp003Sp006Sp010Sp017	0.005
Sp002Sp003Sp004Sp006Sp007Sp009Sp010Sp015Sp017	0.015
Sp005Sp019	0.295
Sp004Sp017	0.015
Sp004Sp009Sp017	0.025
Sp004Sp009Sp015Sp017	0.02
Sp001Sp002Sp005Sp019	0.035
Sp001Sp002	0.03
Sp003Sp017	0.015
Sp003Sp013Sp016Sp017Sp018	0.005
Sp001Sp002Sp004Sp005Sp006Sp007Sp009Sp010Sp015Sp019	0.01
Sp001Sp002Sp004Sp005Sp006Sp007Sp009Sp010Sp019	0.015
Sp006Sp007Sp010Sp019	0.025
Sp002Sp004	0.04
Sp002Sp004Sp006Sp007Sp010Sp019	0.03
Sp001Sp002Sp004Sp006Sp007Sp010Sp019	0.005
Sp003Sp013	0.035
Sp000Sp003Sp008Sp011Sp012Sp013Sp014	0.035
Sp002Sp004Sp005Sp006Sp007Sp009Sp010Sp019	0.01
Sp002Sp006Sp010	0.02
Sp002Sp004Sp006Sp007Sp010	0.045
Sp005Sp009Sp019	0.07
Sp000Sp006Sp008Sp011Sp012Sp013Sp014	0.125
Sp001Sp015Sp017	0.025
Sp002Sp004Sp005Sp007Sp009Sp010Sp015Sp017Sp019	0.05
Sp004Sp007Sp010Sp019	0.03
Sp001Sp002Sp004Sp005Sp007Sp009Sp015Sp017Sp019	0.01
Sp002Sp007	0.01
Sp002Sp004Sp007Sp009	0.005
Sp002Sp004Sp007Sp009Sp017	0.005
Sp001Sp002Sp004Sp005Sp007Sp009Sp017Sp019	0.01
Sp002Sp010	0.08
Sp002Sp004Sp007Sp010Sp017	0.05
Sp005Sp009Sp015Sp019	0.005
