split	value
Sp007	100
Sp006	100
Sp008	100
Sp019	100
Sp018	100
Sp013	100
Sp012	100
Sp005	100
Sp004	100
Sp016	100
Sp014	100
Sp011	100
Sp015	100
Sp017	100
Sp010	100
Sp009	100
Sp003	100
Sp002	100
Sp001	100
Sp000	100
Sp006Sp007	1.0
Sp018Sp019	1.0
Sp012Sp013	1.0
Sp004Sp005	1.0
Sp004Sp005Sp012Sp013	0.93
Sp010Sp017	0.065
Sp010Sp015Sp017	0.03
Sp010Sp011Sp015Sp017	0.05
Sp009Sp010Sp011Sp015Sp017	0.09
Sp009Sp010Sp011Sp014Sp015Sp017	0.11
Sp009Sp010Sp011Sp014Sp015Sp016Sp017	0.22
Sp002Sp003	0.88
Sp001Sp002Sp003	0.165
Sp000Sp001Sp002Sp003	0.315
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp018Sp019	0.985
Sp006Sp007Sp008Sp018Sp019	0.335
Sp006Sp007Sp008	0.19
Sp004Sp005Sp012Sp013Sp018Sp019	0.665
Sp009Sp010Sp017	0.05
Sp009Sp010Sp014Sp017	0.005
Sp009Sp010Sp011Sp014Sp017	0.065
Sp009Sp010Sp011Sp014Sp016Sp017	0.075
Sp001Sp009Sp010Sp011Sp014Sp015Sp016Sp017	0.085
Sp000Sp002Sp003	0.51
Sp004Sp005Sp006Sp007Sp012Sp013Sp018Sp019	0.615
Sp009Sp016	0.03
Sp009Sp011Sp016	0.015
Sp009Sp010Sp011Sp016	0.01
Sp001Sp009Sp010Sp011Sp016	0.005
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp016	0.01
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp016Sp017	0.075
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp015Sp018Sp019	0.15
Sp010Sp016	0.005
Sp010Sp011Sp016	0.01
Sp000Sp002	0.055
Sp000Sp002Sp003Sp009Sp010Sp011Sp016	0.005
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp014Sp018Sp019	0.21
Sp008Sp018Sp019	0.18
Sp009Sp017	0.155
Sp009Sp010Sp015Sp017	0.03
Sp009Sp010Sp014Sp015Sp017	0.015
Sp011Sp017	0.24
Sp010Sp011Sp017	0.1
Sp009Sp010Sp011Sp017	0.145
Sp009Sp010Sp011Sp016Sp017	0.12
Sp009Sp011Sp017	0.195
Sp009Sp011Sp016Sp017	0.085
Sp009Sp011Sp015Sp016Sp017	0.075
Sp009Sp010Sp011Sp015Sp016Sp017	0.13
Sp001Sp002Sp003Sp009Sp010Sp011Sp017	0.025
Sp001Sp002Sp003Sp009Sp010Sp011Sp015Sp017	0.03
Sp001Sp002Sp003Sp009Sp010Sp011Sp014Sp015Sp017	0.04
Sp000Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp018Sp019	0.025
Sp001Sp009Sp010Sp011Sp015Sp016Sp017	0.055
Sp012Sp013Sp018Sp019	0.06
Sp009Sp014	0.015
Sp009Sp014Sp017	0.035
Sp000Sp016	0.145
Sp000Sp009Sp014Sp016Sp017	0.005
Sp000Sp009Sp014Sp015Sp016Sp017	0.005
Sp000Sp009Sp011Sp014Sp015Sp016Sp017	0.005
Sp000Sp009Sp010Sp011Sp014Sp015Sp016Sp017	0.005
Sp001Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp018Sp019	0.1
Sp011Sp015Sp017	0.075
Sp002Sp003Sp009Sp010Sp011Sp015Sp017	0.015
Sp000Sp002Sp003Sp009Sp010Sp011Sp015Sp016Sp017	0.045
Sp010Sp011	0.025
Sp009Sp010Sp011	0.02
Sp001Sp009Sp017	0.015
Sp001Sp009Sp016Sp017	0.015
Sp001Sp009Sp014Sp016Sp017	0.01
Sp001Sp009Sp011Sp014Sp016Sp017	0.01
Sp001Sp009Sp010Sp011Sp014Sp016Sp017	0.035
Sp015Sp017	0.075
Sp009Sp011Sp015Sp017	0.09
Sp000Sp009Sp011Sp015Sp017	0.005
Sp000Sp002Sp003Sp009Sp011Sp015Sp017	0.005
Sp000Sp002Sp003Sp009Sp010Sp011Sp015Sp017	0.01
Sp000Sp001Sp002Sp003Sp009Sp010Sp011Sp015Sp017	0.06
Sp011Sp016Sp017	0.06
Sp010Sp011Sp016Sp017	0.04
Sp016Sp017	0.05
Sp001Sp009Sp010Sp011Sp016Sp017	0.045
Sp009Sp011Sp014Sp015Sp017	0.04
Sp002Sp003Sp009Sp010Sp011Sp014Sp015Sp017	0.035
Sp000Sp002Sp003Sp009Sp010Sp011Sp014Sp015Sp017	0.015
Sp009Sp011	0.11
Sp002Sp003Sp009Sp011Sp015Sp017	0.005
Sp001Sp002Sp003Sp009Sp011Sp015Sp017	0.02
Sp000Sp001Sp002Sp003Sp009Sp011Sp015Sp016Sp017	0.03
Sp000Sp001	0.06
Sp000Sp001Sp009Sp011Sp017	0.01
Sp000Sp001Sp009Sp011Sp016Sp017	0.01
Sp000Sp001Sp009Sp011Sp015Sp016Sp017	0.005
Sp000Sp001Sp009Sp010Sp011Sp015Sp016Sp017	0.02
Sp011Sp014Sp017	0.04
